,OBJECTID,GEO_ID_2,STATE,COUNTY,TRACT,NAME,LSAD,CENSUSAREA,GEOID_TXT,CTYFIPS,SHAPE_LENG,SHAPE_AREA,HC01_EST_VC02,HC03_EST_VC04,HC02_EST_VC21
825,826,1400000US24031703215,24,31,703215,7032.15,Tract,0.553,24031703215,24031,23124.2332133,15851072.3204,0.0,54.1,42.9
826,827,1400000US24031703216,24,31,703216,7032.16,Tract,0.513,24031703216,24031,19678.6912448,13890322.872,0.0,100.0,58.0
827,828,1400000US24031703219,24,31,703219,7032.19,Tract,0.355,24031703219,24031,15654.3762766,10605608.7975,0.0,100.0,0.0
828,829,1400000US24031703220,24,31,703220,7032.2,Tract,0.898,24031703220,24031,27033.6175809,25751941.5683,23.9,41.3,30.6
829,830,1400000US24031703221,24,31,703221,7032.21,Tract,1.666,24031703221,24031,32511.4792215,46008662.5964,17.2,37.5,60.2
830,831,1400000US24031703302,24,31,703302,7033.02,Tract,0.638,24031703302,24031,21765.2601364,17848849.8642,36.9,0.0,20.9
831,832,1400000US24031703401,24,31,703401,7034.01,Tract,0.678,24031703401,24031,18296.2904253,19027209.9133,14.9,72.2,11.7
832,833,1400000US24031703403,24,31,703403,7034.03,Tract,0.47,24031703403,24031,17640.6809672,13068702.1833,47.9,64.6,11.8
833,834,1400000US24031703404,24,31,703404,7034.04,Tract,0.227,24031703404,24031,10277.5489321,6167211.94102,13.2,22.2,20.0
834,835,1400000US24031703501,24,31,703501,7035.01,Tract,0.863,24031703501,24031,33659.1517649,25459161.1029,30.5,32.8,27.5
835,836,1400000US24031703502,24,31,703502,7035.02,Tract,0.547,24031703502,24031,19874.8890756,15624959.9264,0.0,31.2,39.7
836,837,1400000US24031703601,24,31,703601,7036.01,Tract,0.697,24031703601,24031,19200.940881,19458870.4917,9.4,66.0,64.9
837,838,1400000US24031703701,24,31,703701,7037.01,Tract,0.454,24031703701,24031,16428.9023509,12519460.4802,33.2,33.5,12.2
838,839,1400000US24031703702,24,31,703702,7037.02,Tract,0.472,24031703702,24031,16721.4501566,13435807.8984,23.8,45.1,18.8
839,840,1400000US24031703800,24,31,703800,7038.0,Tract,0.467,24031703800,24031,17295.316105,12926100.729,25.4,7.4,40.0
840,841,1400000US24031703901,24,31,703901,7039.01,Tract,0.554,24031703901,24031,15867.6458462,15415451.6256,14.7,13.9,59.4
841,842,1400000US24031704000,24,31,704000,7040.0,Tract,0.86,24031704000,24031,19887.9331139,24152909.1357,4.0,7.8,56.9
842,843,1400000US24031704100,24,31,704100,7041.0,Tract,1.47,24031704100,24031,31543.3986177,41183146.607,20.5,10.0,38.5
843,844,1400000US24031704200,24,31,704200,7042.0,Tract,0.476,24031704200,24031,15875.7078353,13335936.1877,6.7,69.8,92.5
844,845,1400000US24031704300,24,31,704300,7043.0,Tract,0.76,24031704300,24031,22901.17187,21743694.0339,0.0,35.2,90.8
845,846,1400000US24031704401,24,31,704401,7044.01,Tract,0.871,24031704401,24031,24360.1335452,24026431.6878,18.3,34.3,67.8
846,847,1400000US24031704404,24,31,704404,7044.04,Tract,1.019,24031704404,24031,31514.1691913,28700697.4628,10.7,25.9,91.2
847,848,1400000US24031704501,24,31,704501,7045.01,Tract,0.839,24031704501,24031,22378.7691689,23433233.3259,0.0,34.0,65.3
848,849,1400000US24031704503,24,31,704503,7045.03,Tract,0.65,24031704503,24031,18272.6378092,17743304.523,8.8,38.5,87.1
849,850,1400000US24031704600,24,31,704600,7046.0,Tract,0.733,24031704600,24031,26208.957542,20292129.8355,0.0,77.0,84.9
850,851,1400000US24031704700,24,31,704700,7047.0,Tract,0.77,24031704700,24031,20996.1667976,21369312.2064,8.4,41.9,88.0
851,852,1400000US24031704803,24,31,704803,7048.03,Tract,0.234,24031704803,24031,12494.8688503,6552595.28915,5.8,0.0,91.9
852,853,1400000US24031704805,24,31,704805,7048.05,Tract,0.12,24031704805,24031,8667.14230054,3103050.12298,0.0,0.0,61.3
853,854,1400000US24031704806,24,31,704806,7048.06,Tract,0.161,24031704806,24031,9186.44233427,4542777.30063,0.0,33.9,81.9
854,855,1400000US24031705000,24,31,705000,7050.0,Tract,1.764,24031705000,24031,32976.0729604,49521042.38,3.2,11.2,45.7
855,856,1400000US24031705100,24,31,705100,7051.0,Tract,1.311,24031705100,24031,33841.5675362,36930174.5857,4.0,58.0,95.3
856,857,1400000US24031705200,24,31,705200,7052.0,Tract,0.711,24031705200,24031,22401.1175764,19786538.9104,5.7,59.2,68.6
857,858,1400000US24031705400,24,31,705400,7054.0,Tract,0.768,24031705400,24031,21208.3257442,21558976.2283,14.0,28.2,100.0
858,859,1400000US24031705501,24,31,705501,7055.01,Tract,0.078,24031705501,24031,8866.64323954,2158500.22683,0.0,16.4,94.3
859,860,1400000US24031705502,24,31,705502,7055.02,Tract,1.009,24031705502,24031,27078.2978805,28295801.4464,3.3,48.1,97.0
860,861,1400000US24031705702,24,31,705702,7057.02,Tract,0.947,24031705702,24031,22250.9288202,27827203.9848,15.7,41.3,76.6
861,862,1400000US24031705800,24,31,705800,7058.0,Tract,2.616,24031705800,24031,60529.9061203,103614666.989,10.8,34.3,75.0
862,863,1400000US24031705902,24,31,705902,7059.02,Tract,1.406,24031705902,24031,28706.1474069,39420740.1028,16.3,49.5,81.3
863,864,1400000US24031705903,24,31,705903,7059.03,Tract,1.103,24031705903,24031,23442.0126496,30614493.3834,8.5,11.1,93.5
864,865,1400000US24031706005,24,31,706005,7060.05,Tract,3.916,24031706005,24031,48470.6384683,109718645.191,22.5,53.0,73.0
865,866,1400000US24031706007,24,31,706007,7060.07,Tract,4.946,24031706007,24031,50281.0974686,138855977.161,12.3,20.0,24.2
866,867,1400000US24031706008,24,31,706008,7060.08,Tract,7.456,24031706008,24031,86396.9360927,251555711.924,0.0,43.2,63.8
867,868,1400000US24031706009,24,31,706009,7060.09,Tract,4.515,24031706009,24031,54207.8367917,127168211.268,8.8,31.1,53.2
868,869,1400000US24031706010,24,31,706010,7060.1,Tract,0.774,24031706010,24031,22333.5712536,21306370.9682,14.4,13.4,76.7
869,870,1400000US24031706012,24,31,706012,7060.12,Tract,0.813,24031706012,24031,22218.7087463,23052029.7945,0.0,33.3,61.7
870,871,1400000US24031706013,24,31,706013,7060.13,Tract,1.572,24031706013,24031,35351.68291,44548062.8195,26.2,14.8,81.6
871,872,1400000US24033800102,24,33,800102,8001.02,Tract,0.516,24033800102,24033,15898.5615107,14299384.0081,13.9,91.8,36.7
872,873,1400000US24033800103,24,33,800103,8001.03,Tract,0.882,24033800103,24033,23896.742104,24353209.2793,25.1,47.9,75.6
873,874,1400000US24033800105,24,33,800105,8001.05,Tract,0.789,24033800105,24033,24516.3677979,21929477.1375,11.0,48.6,20.6
874,875,1400000US24033800108,24,33,800108,8001.08,Tract,0.355,24033800108,24033,13548.871033,9882125.26155,15.8,13.2,66.6
875,876,1400000US24033800109,24,33,800109,8001.09,Tract,0.341,24033800109,24033,18985.1025805,9620350.4869,36.0,26.0,20.3
876,877,1400000US24033800203,24,33,800203,8002.03,Tract,4.102,24033800203,24033,56508.3100464,117436962.937,27.3,37.5,24.9
877,878,1400000US24033800206,24,33,800206,8002.06,Tract,3.058,24033800206,24033,44349.8087324,85506832.2471,10.2,82.4,29.8
878,879,1400000US24033800208,24,33,800208,8002.08,Tract,2.277,24033800208,24033,47966.6110819,64036991.6195,0.0,59.0,50.0
879,880,1400000US24033800210,24,33,800210,8002.1,Tract,0.363,24033800210,24033,13410.3095999,10109574.8326,25.1,33.3,20.5
880,881,1400000US24033800211,24,33,800211,8002.11,Tract,1.155,24033800211,24033,30968.6138433,32624341.7588,32.5,59.4,41.3
881,882,1400000US24033800212,24,33,800212,8002.12,Tract,1.677,24033800212,24033,36714.0129645,47263883.0002,5.0,47.7,91.0
882,883,1400000US24033800213,24,33,800213,8002.13,Tract,0.927,24033800213,24033,29679.6524665,25593420.3335,0.0,66.4,49.9
883,884,1400000US24033800215,24,33,800215,8002.15,Tract,0.55,24033800215,24033,21630.8457616,15658300.816,28.6,65.3,37.6
884,885,1400000US24033800401,24,33,800401,8004.01,Tract,1.896,24033800401,24033,36319.2180247,53616507.1555,12.4,28.8,42.2
885,886,1400000US24033800402,24,33,800402,8004.02,Tract,1.351,24033800402,24033,28262.5125151,37840013.0584,4.6,21.9,39.7
886,887,1400000US24033800403,24,33,800403,8004.03,Tract,1.244,24033800403,24033,24141.7260749,34576827.2482,23.1,23.2,54.0
887,888,1400000US24033800409,24,33,800409,8004.09,Tract,3.085,24033800409,24033,44535.3536763,86146512.351,7.8,51.4,30.5
888,889,1400000US24033800410,24,33,800410,8004.1,Tract,5.545,24033800410,24033,66650.72399,155193163.598,4.8,70.2,17.4
889,890,1400000US24033800411,24,33,800411,8004.11,Tract,13.009,24033800411,24033,102376.835028,373400282.2,9.2,53.0,47.9
890,891,1400000US24033800412,24,33,800412,8004.12,Tract,0.835,24033800412,24033,23127.3277683,23484133.1511,15.5,73.4,20.5
891,892,1400000US24033800504,24,33,800504,8005.04,Tract,3.79,24033800504,24033,48676.7758998,105832643.941,5.8,48.4,61.7
892,893,1400000US24033800505,24,33,800505,8005.05,Tract,0.856,24033800505,24033,21284.6665086,23974544.0203,5.7,34.7,21.2
893,894,1400000US24033800507,24,33,800507,8005.07,Tract,15.601,24033800507,24033,114360.66676,437561536.561,32.3,81.4,58.7
894,895,1400000US24033800509,24,33,800509,8005.09,Tract,5.81,24033800509,24033,56049.485038,162270919.783,11.1,57.7,38.1
895,896,1400000US24033800511,24,33,800511,8005.11,Tract,1.555,24033800511,24033,30617.0162138,43412705.3938,3.4,64.5,24.5
896,897,1400000US24033800513,24,33,800513,8005.13,Tract,2.265,24033800513,24033,37320.0551452,63493020.8081,13.4,69.9,42.4
897,898,1400000US24033800515,24,33,800515,8005.15,Tract,1.206,24033800515,24033,34545.984919,34152761.4542,6.8,0.0,44.0
898,899,1400000US24033800516,24,33,800516,8005.16,Tract,1.012,24033800516,24033,33488.2276045,28587026.1267,12.7,52.1,68.9
899,900,1400000US24033800517,24,33,800517,8005.17,Tract,4.552,24033800517,24033,54481.6964194,127057294.935,0.0,80.2,10.3
900,901,1400000US24033800518,24,33,800518,8005.18,Tract,4.942,24033800518,24033,62087.9228839,140302511.81,18.7,35.4,100.0
901,902,1400000US24033800520,24,33,800520,8005.2,Tract,0.246,24033800520,24033,10250.066633,6690263.04558,0.0,42.9,75.0
902,903,1400000US24033800601,24,33,800601,8006.01,Tract,3.164,24033800601,24033,40484.4173683,89799311.4719,0.0,59.1,57.5
903,904,1400000US24033800604,24,33,800604,8006.04,Tract,2.926,24033800604,24033,38742.4578353,82437541.6005,42.3,34.2,11.5
904,905,1400000US24033800605,24,33,800605,8006.05,Tract,9.412,24033800605,24033,93241.0523088,270424126.871,29.0,48.9,10.3
905,906,1400000US24033800606,24,33,800606,8006.06,Tract,0.775,24033800606,24033,25500.8073145,22684533.3382,12.1,0.0,43.9
906,907,1400000US24033800607,24,33,800607,8006.07,Tract,6.338,24033800607,24033,78397.0220443,177745341.738,11.4,52.0,27.1
907,908,1400000US24033800608,24,33,800608,8006.08,Tract,4.537,24033800608,24033,71087.9476857,128346474.18,0.0,48.9,16.7
908,909,1400000US24033800701,24,33,800701,8007.01,Tract,10.673,24033800701,24033,88229.7996019,298234063.242,0.0,59.3,21.6
909,910,1400000US24033800705,24,33,800705,8007.05,Tract,3.585,24033800705,24033,46759.6765612,100538303.243,7.5,43.2,35.8
910,911,1400000US24033800706,24,33,800706,8007.06,Tract,4.451,24033800706,24033,54517.6513855,124361877.677,3.7,73.9,46.5
911,912,1400000US24033800707,24,33,800707,8007.07,Tract,5.973,24033800707,24033,73256.405528,166916138.746,0.0,15.0,35.6
912,913,1400000US24033800800,24,33,800800,8008.0,Tract,41.257,24033800800,24033,175969.962059,1198838240.43,18.4,37.3,31.3
913,914,1400000US24033800900,24,33,800900,8009.0,Tract,30.878,24033800900,24033,160918.162788,927745888.385,37.3,0.0,19.5
914,915,1400000US24033801003,24,33,801003,8010.03,Tract,23.919,24033801003,24033,147402.697783,672075399.826,20.0,34.0,66.4
915,916,1400000US24033801004,24,33,801004,8010.04,Tract,14.075,24033801004,24033,117357.792371,395426096.047,7.7,22.4,5.1
916,917,1400000US24033801104,24,33,801104,8011.04,Tract,6.919,24033801104,24033,57530.176883,193835930.347,12.8,40.9,12.3
917,918,1400000US24033801207,24,33,801207,8012.07,Tract,3.141,24033801207,24033,45065.8485344,87149245.8617,8.4,62.4,30.4
918,919,1400000US24033801208,24,33,801208,8012.08,Tract,1.398,24033801208,24033,27872.9920585,39110567.0039,8.4,37.9,19.0
919,920,1400000US24033801210,24,33,801210,8012.1,Tract,2.049,24033801210,24033,41050.4697739,57697528.2538,0.0,68.6,0.0
920,921,1400000US24033801211,24,33,801211,8012.11,Tract,1.232,24033801211,24033,36234.4230179,34485085.6092,0.0,19.6,22.7
921,922,1400000US24033801212,24,33,801212,8012.12,Tract,1.085,24033801212,24033,31251.8425773,29852055.2208,0.0,29.0,33.5
922,923,1400000US24033801213,24,33,801213,8012.13,Tract,1.967,24033801213,24033,32484.6648265,55001800.8958,14.4,53.7,0.0
923,924,1400000US24033801214,24,33,801214,8012.14,Tract,2.432,24033801214,24033,49947.853955,68032300.0492,0.0,71.9,22.9
924,925,1400000US24033801215,24,33,801215,8012.15,Tract,2.648,24033801215,24033,36954.0644756,74052184.9629,26.0,0.0,100.0
925,926,1400000US24033801217,24,33,801217,8012.17,Tract,1.564,24033801217,24033,35862.3111655,43759947.3156,13.3,75.0,4.1
926,927,1400000US24033801302,24,33,801302,8013.02,Tract,10.892,24033801302,24033,81381.7065352,340088633.762,8.2,60.5,23.8
927,928,1400000US24033801305,24,33,801305,8013.05,Tract,3.131,24033801305,24033,46722.5370338,87134797.9337,20.7,42.8,17.1
928,929,1400000US24033801307,24,33,801307,8013.07,Tract,3.361,24033801307,24033,52236.0288689,126889990.398,5.9,49.3,20.5
929,930,1400000US24033801309,24,33,801309,8013.09,Tract,2.918,24033801309,24033,82914.8978594,171238323.998,0.0,77.9,53.9
930,931,1400000US24033801310,24,33,801310,8013.1,Tract,9.779,24033801310,24033,114095.715447,273030771.808,14.9,30.1,21.1
931,932,1400000US24033801311,24,33,801311,8013.11,Tract,14.013,24033801311,24033,108753.471725,391247070.616,12.9,75.3,35.2
932,933,1400000US24033801312,24,33,801312,8013.12,Tract,2.448,24033801312,24033,37605.4022122,68260901.7823,4.6,62.2,0.0
933,934,1400000US24033801404,24,33,801404,8014.04,Tract,2.011,24033801404,24033,51534.5764885,114066293.281,7.6,57.1,34.1
934,935,1400000US24033801405,24,33,801405,8014.05,Tract,1.321,24033801405,24033,30336.3578651,37088872.3249,25.2,43.7,26.2
935,936,1400000US24033801406,24,33,801406,8014.06,Tract,1.595,24033801406,24033,33516.9880559,44552438.5907,15.1,20.0,35.4
936,937,1400000US24033801407,24,33,801407,8014.07,Tract,2.272,24033801407,24033,34701.166422,63117662.0732,3.0,44.1,16.7
937,938,1400000US24033801408,24,33,801408,8014.08,Tract,1.026,24033801408,24033,28996.9560629,28669952.5758,9.4,62.5,5.2
938,939,1400000US24033801410,24,33,801410,8014.1,Tract,1.17,24033801410,24033,39588.6612916,61320196.5658,14.3,57.4,-
939,940,1400000US24033801411,24,33,801411,8014.11,Tract,1.379,24033801411,24033,27501.845243,38427913.5607,46.6,48.9,44.6
940,941,1400000US24033801500,24,33,801500,8015.0,Tract,1.528,24033801500,24033,35346.393496,53643921.4061,19.8,30.1,29.1
941,942,1400000US24033801600,24,33,801600,8016.0,Tract,0.211,24033801600,24033,10825.1550371,5680879.71129,16.7,71.6,0.0
942,943,1400000US24033801701,24,33,801701,8017.01,Tract,0.837,24033801701,24033,21539.6177872,23224280.1479,4.9,50.6,20.1
943,944,1400000US24033801704,24,33,801704,8017.04,Tract,0.906,24033801704,24033,22633.314803,25385099.9334,3.6,38.6,3.4
944,945,1400000US24033801706,24,33,801706,8017.06,Tract,0.475,24033801706,24033,16881.9446506,13438466.2661,29.1,24.8,0.0
945,946,1400000US24033801707,24,33,801707,8017.07,Tract,0.802,24033801707,24033,24681.3183517,22202845.2563,25.7,25.1,0.0
946,947,1400000US24033801708,24,33,801708,8017.08,Tract,0.673,24033801708,24033,30601.3944875,18692976.5474,23.6,25.6,1.7
947,948,1400000US24033801802,24,33,801802,8018.02,Tract,0.416,24033801802,24033,17639.9244006,11679169.144,22.2,37.0,29.4
948,949,1400000US24033801804,24,33,801804,8018.04,Tract,0.309,24033801804,24033,15473.1739187,8954824.55437,30.1,71.6,44.2
949,950,1400000US24033801807,24,33,801807,8018.07,Tract,1.139,24033801807,24033,34420.2017012,31342670.6886,5.5,43.4,15.7
950,951,1400000US24033801808,24,33,801808,8018.08,Tract,0.453,24033801808,24033,21275.9362422,12257884.7989,5.8,73.1,19.5
951,952,1400000US24033801901,24,33,801901,8019.01,Tract,1.706,24033801901,24033,38912.586856,47652137.8282,15.2,28.4,24.2
952,953,1400000US24033801904,24,33,801904,8019.04,Tract,1.467,24033801904,24033,44756.8659385,41396825.7637,17.5,43.0,23.5
953,954,1400000US24033801905,24,33,801905,8019.05,Tract,1.818,24033801905,24033,30633.3598238,51177321.7617,14.5,44.2,22.9
954,955,1400000US24033801906,24,33,801906,8019.06,Tract,0.728,24033801906,24033,20167.5523719,20084382.1575,27.0,82.0,0.0
955,956,1400000US24033801907,24,33,801907,8019.07,Tract,1.589,24033801907,24033,37559.3508179,44565987.7361,0.0,25.4,85.2
956,957,1400000US24033802001,24,33,802001,8020.01,Tract,0.718,24033802001,24033,21118.0380292,19800076.251,13.1,46.9,6.7
957,958,1400000US24033802002,24,33,802002,8020.02,Tract,0.732,24033802002,24033,21827.8452833,20613368.8788,28.0,29.9,35.1
958,959,1400000US24033802103,24,33,802103,8021.03,Tract,0.729,24033802103,24033,24271.3110023,20354273.7455,0.0,70.3,39.9
959,960,1400000US24033802106,24,33,802106,8021.06,Tract,0.376,24033802106,24033,13846.3885088,10627066.1041,21.1,41.2,2.2
960,961,1400000US24033802107,24,33,802107,8021.07,Tract,0.376,24033802107,24033,16084.8937445,10392959.9638,24.8,24.5,34.1
961,962,1400000US24033802201,24,33,802201,8022.01,Tract,2.557,24033802201,24033,46961.4558352,71383438.2193,9.8,0.0,16.0
962,963,1400000US24033802204,24,33,802204,8022.04,Tract,3.09,24033802204,24033,50051.9474215,85941418.07,24.1,46.8,6.5
963,964,1400000US24033802301,24,33,802301,8023.01,Tract,0.625,24033802301,24033,23359.4725471,17447178.4589,20.3,50.0,0.0
964,965,1400000US24033802404,24,33,802404,8024.04,Tract,0.353,24033802404,24033,14898.7736572,9973295.75343,10.3,36.0,2.3
965,966,1400000US24033802405,24,33,802405,8024.05,Tract,1.535,24033802405,24033,32261.081622,42956252.3236,6.1,28.0,18.2
966,967,1400000US24033802407,24,33,802407,8024.07,Tract,0.542,24033802407,24033,17279.6184959,14971411.5016,24.2,22.3,28.2
967,968,1400000US24033802408,24,33,802408,8024.08,Tract,0.209,24033802408,24033,10583.263653,5763960.82749,0.0,71.4,0.0
968,969,1400000US24033802501,24,33,802501,8025.01,Tract,0.338,24033802501,24033,19123.2724299,9352607.22402,4.5,40.7,0.0
969,970,1400000US24033802502,24,33,802502,8025.02,Tract,0.385,24033802502,24033,13517.9363713,10833309.3296,66.7,25.5,10.8
970,971,1400000US24033802700,24,33,802700,8027.0,Tract,0.43,24033802700,24033,19421.1803907,11769793.7782,11.1,40.4,15.9
971,972,1400000US24033802803,24,33,802803,8028.03,Tract,1.66,24033802803,24033,28071.5475104,46456956.5545,13.1,40.8,7.8
972,973,1400000US24033802804,24,33,802804,8028.04,Tract,2.048,24033802804,24033,35324.9486694,57158983.6201,22.8,11.6,23.7
973,974,1400000US24033802805,24,33,802805,8028.05,Tract,0.749,24033802805,24033,18688.7103946,20983841.3622,26.8,19.7,18.8
974,975,1400000US24033802901,24,33,802901,8029.01,Tract,0.725,24033802901,24033,21441.7123238,20069876.4265,28.3,77.0,21.6
