GEO.id,ACS_MA,ACS_TP,ACS_MP,ACS_MPp,ACS_FP,ACS_FPp,ACS_AAP,ACS_AAPp,a_e1824,a_e24lm,a_e24lf,a_nh24l,a_nh24lm,a_nh24lf,a_hs24l,a_hs24lm,a_hs24lf,a_as24l,a_as24lm,a_as24lf,a_ba24l,a_ba24lm,a_ba24lf,a_hs34l,a_hs34lm,a_hs34lf,a_ba34l,a_ba34lm,a_ba34lf,a_hs44l,a_hs44lm,a_hs44lf,a_ba44l,a_ba44lm,a_ba44lf,acs_e,acs_elfp,acs_ue,acs_uep,asc_nlf,acs_nlfp,acs_e16f,acs_10kl,acs_1015,acs_1519,acs_2025,acs_2530,acs_3035,acs_3540,acs_4050,acs_5059,acs_6069,acs_7079,acs_8089,acs_9099,acs_1124,acs_12549,acs_15074,acs_17599,acs_20049,acs_25099,acs_30099,acs_40099,acs_500749,acs_750999,acs_1000,acs_mgr,ACS_MOC,ACS_MO,ACS_FOC,ACS_FO,ACS_MRC,ACS_MR,ACS_FRC,ACS_FR,ACS_OO,ACS_RO,ACS_BPL,ACS_BPLp,ACS_BPLM,ACS_BPLMp,ACS_BPLF,ACS_BPLFp,DEC_MI,ACS_SSM,ACS_SSMF,ACS_SSF,ACS_SSO,dem_acs,emp_acs,edu_acs,hsv_acs,ten_acs,pov_acs,ssh_acs
,,,2149,,2440,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,48,109,0,0,12,45,1229,219,,,,,,,,,,,,1.142380003,1.078401975,1.887681751,,1.450411029,0.889292811,0.586414356
,,,2687,,2743,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,66,19,86,0,0,0,16,1424,170,,,,,,,,,,,,1.311891577,1.078401975,1.887681751,,2.040075895,0.889292811,0.586414356
,,,1319,,1455,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32,58,11,0,29,0,792,142,,,,,,,,,,,,0.919956268,1.078401975,1.887681751,,0.686363056,0.889292811,0.586414356
,,,3761,,3465,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,29,104,42,0,37,28,2028,295,,,,,,,,,,,,1.591813326,1.078401975,1.887681751,,1.160405435,0.889292811,0.586414356
,,,758,,922,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,51,0,0,0,0,0,536,50,,,,,,,,,,,,0.755616776,1.078401975,1.887681751,,0.725783211,0.889292811,0.586414356
,,,3872,,3715,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,20,82,40,119,78,40,103,1253,575,,,,,,,,,,,,1.59839898,1.078401975,1.887681751,,-1.851448354,0.889292811,0.586414356
,,,1433,,1339,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,7,23,7,0,0,0,779,146,,,,,,,,,,,,0.924200024,1.078401975,1.887681751,,0.746135783,0.889292811,0.586414356
,,,2073,,2141,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,12,72,50,21,0,0,0,1409,107,,,,,,,,,,,,1.123371057,1.078401975,1.887681751,,1.667864045,0.889292811,0.586414356
,,,1839,,1855,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,24,56,21,0,0,17,50,1212,558,,,,,,,,,,,,1.048888428,1.078401975,1.887681751,,0.795108935,0.889292811,0.586414356
,,,2031,,2382,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,36,37,3,16,56,32,1086,393,,,,,,,,,,,,1.118991536,1.078401975,1.887681751,,0.364009705,0.889292811,0.586414356
,,,1788,,1573,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27,9,67,0,21,0,0,917,155,,,,,,,,,,,,1.006851396,1.078401975,1.887681751,,0.924871932,0.889292811,0.586414356
,,,2377,,2314,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55,116,0,17,24,75,1329,301,,,,,,,,,,,,1.209617804,1.078401975,1.887681751,,0.591096593,0.889292811,0.586414356
,,,957,,1133,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,50,15,27,0,0,38,0,678,85,,,,,,,,,,,,0.782391475,1.078401975,1.887681751,,1.0852718,0.889292811,0.586414356
,,,1843,,2241,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,20,46,49,0,0,22,0,1274,117,,,,,,,,,,,,1.096300742,1.078401975,1.887681751,,1.561052544,0.889292811,0.586414356
,,,2209,,2469,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54,97,78,0,10,20,11,1314,180,,,,,,,,,,,,1.189309747,1.078401975,1.887681751,,1.911550702,0.889292811,0.586414356
,,,2552,,2721,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,112,112,0,0,32,0,1832,211,,,,,,,,,,,,1.245141929,1.078401975,1.887681751,,2.428594503,0.889292811,0.586414356
,,,3704,,4283,,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,32,36,30,0,0,66,38,1696,1467,,,,,,,,,,,,1.622654771,1.078401975,1.887681751,,0.101534214,0.889292811,0.586414356
,,,2044,,2113,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,96,75,57,0,0,69,27,1178,243,,,,,,,,,,,,1.121726562,1.078401975,1.887681751,,1.609124231,0.889292811,0.586414356
,,,1593,,1832,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,8,7,0,0,0,0,952,109,,,,,,,,,,,,1.00216791,1.078401975,1.887681751,,0.911517663,0.889292811,0.586414356
,,,1709,,1626,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,34,43,14,0,0,0,0,954,122,,,,,,,,,,,,0.9922655,1.078401975,1.887681751,,1.35126182,0.889292811,0.586414356
,,,1593,,1681,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,40,10,0,71,19,845,272,,,,,,,,,,,,0.9799837,1.078401975,1.887681751,,0.070143476,0.889292811,0.586414356
,,,1640,,1974,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,73,63,0,0,11,0,1274,159,,,,,,,,,,,,1.022503546,1.078401975,1.887681751,,1.579343002,0.889292811,0.586414356
,,,890,,938,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,20,42,0,0,51,7,505,411,,,,,,,,,,,,0.781347399,1.078401975,1.887681751,,0.22691704,0.889292811,0.586414356
,,,2291,,2412,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,31,77,16,0,16,7,1270,349,,,,,,,,,,,,1.19629157,1.078401975,1.887681751,,1.125996356,0.889292811,0.586414356
,,,2622,,2645,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,48,75,26,5,30,19,10,1367,371,,,,,,,,,,,,1.278395189,1.078401975,1.887681751,,1.153065625,0.889292811,0.586414356
,,,1760,,1903,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,8,0,58,0,0,0,0,1118,89,,,,,,,,,,,,1.04778615,1.078401975,1.887681751,,1.264592171,0.889292811,0.586414356
,,,2241,,2648,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,47,18,0,68,67,0,1407,175,,,,,,,,,,,,1.211623935,1.078401975,1.887681751,,0.17366502,0.889292811,0.586414356
,,,2923,,2898,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,68,84,37,0,0,0,9,1727,171,,,,,,,,,,,,1.345760963,1.078401975,1.887681751,,2.523111769,0.889292811,0.586414356
,,,2538,,2583,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,38,25,49,0,0,35,0,1406,169,,,,,,,,,,,,1.237176024,1.078401975,1.887681751,,1.496101034,0.889292811,0.586414356
,,,1605,,1568,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,0,0,0,22,0,0,914,162,,,,,,,,,,,,0.956284865,1.078401975,1.887681751,,0.618510412,0.889292811,0.586414356
,,,2242,,1985,,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,70,56,0,19,85,36,1142,358,,,,,,,,,,,,1.094197393,1.078401975,1.887681751,,0.548076181,0.889292811,0.586414356
,,,1041,,1206,,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,37,59,15,0,59,14,555,225,,,,,,,,,,,,0.767773023,1.078401975,1.887681751,,0.315023334,0.889292811,0.586414356
,,,3696,,3818,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,72,46,0,0,36,0,1961,624,,,,,,,,,,,,1.621066864,1.078401975,1.887681751,,1.980748871,0.889292811,0.586414356
,,,1015,,953,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,125,0,484,389,,,,,,,,,,,,0.796566908,1.078401975,1.887681751,,-0.441327827,0.889292811,0.586414356
,,,2832,,3077,,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30,77,0,11,87,107,1171,1007,,,,,,,,,,,,1.321635514,1.078401975,1.887681751,,-0.912949971,0.889292811,0.586414356
,,,1424,,1374,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30,0,0,8,29,928,37,,,,,,,,,,,,0.921367974,1.078401975,1.887681751,,0.561827207,0.889292811,0.586414356
,,,2458,,2668,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,45,41,0,0,0,0,1635,48,,,,,,,,,,,,1.280232805,1.078401975,1.887681751,,1.783487126,0.889292811,0.586414356
,,,3767,,3071,,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22,0,0,0,0,0,556,82,,,,,,,,,,,,1.468324889,1.078401975,1.887681751,,0.549629922,0.889292811,0.586414356
,,,1460,,1639,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73,34,0,0,0,0,892,25,,,,,,,,,,,,0.957804835,1.078401975,1.887681751,,1.271258384,0.889292811,0.586414356
,,,1341,,1453,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,32,32,0,0,16,0,923,81,,,,,,,,,,,,0.916129656,1.078401975,1.887681751,,1.08441871,0.889292811,0.586414356
,,,2720,,2680,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,17,96,45,0,68,0,0,1686,170,,,,,,,,,,,,1.325364219,1.078401975,1.887681751,,1.357894928,0.889292811,0.586414356
,,,2873,,3303,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,13,138,0,0,49,0,1857,189,,,,,,,,,,,,1.425081109,1.078401975,1.887681751,,1.90836403,0.889292811,0.586414356
,,,2398,,2770,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,18,93,0,47,26,52,1196,1087,,,,,,,,,,,,1.248181446,1.078401975,1.887681751,,-0.477370962,0.889292811,0.586414356
,,,1987,,1953,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,27,99,8,13,91,8,714,511,,,,,,,,,,,,1.075886708,1.078401975,1.887681751,,0.123210485,0.889292811,0.586414356
,,,2416,,2548,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,45,32,67,20,23,82,37,1161,533,,,,,,,,,,,,1.22516191,1.078401975,1.887681751,,0.265851889,0.889292811,0.586414356
,,,1294,,1394,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,24,75,0,10,0,0,853,86,,,,,,,,,,,,0.91359228,1.078401975,1.887681751,,1.076851932,0.889292811,0.586414356
,,,1372,,1330,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,67,26,0,0,101,17,667,165,,,,,,,,,,,,0.913107306,1.078401975,1.887681751,,0.632428231,0.889292811,0.586414356
,,,1730,,1738,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,36,14,18,0,0,0,25,1261,35,,,,,,,,,,,,1.023930666,1.078401975,1.887681751,,1.309115162,0.889292811,0.586414356
,,,1684,,2436,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,66,77,0,9,90,52,802,919,,,,,,,,,,,,1.105766823,1.078401975,1.887681751,,-0.302204491,0.889292811,0.586414356
,,,1562,,1330,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,12,72,34,0,14,16,738,217,,,,,,,,,,,,0.938119035,1.078401975,1.887681751,,0.264612139,0.889292811,0.586414356
,,,2104,,1859,,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,25,0,44,97,108,20,288,1094,,,,,,,,,,,,1.045966971,1.078401975,1.887681751,,-2.4968452,0.889292811,0.586414356
,,,1526,,1781,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,32,65,83,0,0,0,0,1077,89,,,,,,,,,,,,0.987210323,1.078401975,1.887681751,,1.862562469,0.889292811,0.586414356
,,,835,,917,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,25,74,0,28,0,0,521,91,,,,,,,,,,,,0.772199995,1.078401975,1.887681751,,0.548376939,0.889292811,0.586414356
,,,1294,,1292,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,6,49,10,0,17,0,814,79,,,,,,,,,,,,0.896301358,1.078401975,1.887681751,,0.724511026,0.889292811,0.586414356
,,,1041,,1098,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,0,8,0,0,0,0,717,94,,,,,,,,,,,,0.832349227,1.078401975,1.887681751,,0.71451957,0.889292811,0.586414356
,,,780,,799,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,15,0,0,0,5,559,61,,,,,,,,,,,,0.744505898,1.078401975,1.887681751,,0.487832951,0.889292811,0.586414356
,,,1139,,1071,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,18,7,47,0,0,0,821,89,,,,,,,,,,,,0.839248044,1.078401975,1.887681751,,0.449152845,0.889292811,0.586414356
,,,1364,,1340,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,15,26,34,54,0,276,1019,,,,,,,,,,,,0.912680714,1.078401975,1.887681751,,-1.474112938,0.889292811,0.586414356
,,,3299,,2330,,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,37,49,0,0,0,51,1117,1152,,,,,,,,,,,,1.318835392,1.078401975,1.887681751,,0.55904406,0.889292811,0.586414356
,,,2046,,2163,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,40,37,27,96,640,919,,,,,,,,,,,,1.042101858,1.078401975,1.887681751,,-2.200660709,0.889292811,0.586414356
,,,3613,,1519,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,104,224,114,5,176,1331,,,,,,,,,,,,1.299682812,1.078401975,1.887681751,,-5.488557734,0.889292811,0.586414356
,,,1019,,1469,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,13,23,0,0,0,29,503,544,,,,,,,,,,,,0.849831765,1.078401975,1.887681751,,0.314623948,0.889292811,0.586414356
,,,1693,,1610,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,15,42,0,40,0,14,922,163,,,,,,,,,,,,1.010478673,1.078401975,1.887681751,,0.616199028,0.889292811,0.586414356
,,,2712,,3153,,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7,65,146,0,81,194,61,1244,876,,,,,,,,,,,,1.229612467,1.078401975,1.887681751,,-0.907383184,0.889292811,0.586414356
,,,1345,,1400,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,16,68,0,0,0,13,767,348,,,,,,,,,,,,0.899657848,1.078401975,1.887681751,,0.813767319,0.889292811,0.586414356
,,,1946,,2893,,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,51,43,0,12,0,87,115,1158,435,,,,,,,,,,,,1.14544625,1.078401975,1.887681751,,-0.016103741,0.889292811,0.586414356
,,,1359,,1611,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,31,64,25,0,59,0,722,255,,,,,,,,,,,,0.908227518,1.078401975,1.887681751,,0.350600989,0.889292811,0.586414356
,,,2992,,2864,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,111,6,32,0,47,28,56,1113,946,,,,,,,,,,,,1.347741972,1.078401975,1.887681751,,-0.059796428,0.889292811,0.586414356
,,,1752,,1712,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,0,16,62,53,83,16,925,607,,,,,,,,,,,,1.01095305,1.078401975,1.887681751,,-1.233478549,0.889292811,0.586414356
,,,2125,,2498,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,0,22,0,87,91,58,238,1412,,,,,,,,,,,,1.185748257,1.078401975,1.887681751,,-2.49931328,0.889292811,0.586414356
,,,3239,,3591,,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,92,37,164,0,23,211,7,1767,607,,,,,,,,,,,,1.46724684,1.078401975,1.887681751,,1.443921647,0.889292811,0.586414356
,,,1898,,2012,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,0,27,59,0,42,36,1091,308,,,,,,,,,,,,1.071222313,1.078401975,1.887681751,,-0.105363641,0.889292811,0.586414356
,,,2446,,2401,,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,0,19,0,65,12,107,409,1089,,,,,,,,,,,,0.998983929,1.078401975,1.887681751,,-1.463448475,0.889292811,0.586414356
,,,2160,,2473,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,24,50,31,42,86,56,1218,853,,,,,,,,,,,,1.105672958,1.078401975,1.887681751,,-0.891624606,0.889292811,0.586414356
,,,2433,,2724,,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,56,47,88,98,111,75,790,1000,,,,,,,,,,,,1.148136443,1.078401975,1.887681751,,-3.051980771,0.889292811,0.586414356
,,,2193,,1925,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,12,13,43,10,9,60,23,1138,1210,,,,,,,,,,,,1.08532813,1.078401975,1.887681751,,-0.181378271,0.889292811,0.586414356
,,,1305,,1579,,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,0,45,13,14,42,35,1155,282,,,,,,,,,,,,0.89020827,1.078401975,1.887681751,,0.43356862,0.889292811,0.586414356
,,,2133,,2294,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,42,0,25,0,0,1342,82,,,,,,,,,,,,1.16373467,1.078401975,1.887681751,,1.029230446,0.889292811,0.586414356
,,,1897,,2097,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,22,40,0,0,0,0,1257,27,,,,,,,,,,,,1.105488592,1.078401975,1.887681751,,1.416974524,0.889292811,0.586414356
,,,1444,,1364,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21,22,0,0,15,0,863,85,,,,,,,,,,,,0.933219294,1.078401975,1.887681751,,0.790882247,0.889292811,0.586414356
,,,2212,,2664,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,74,83,0,0,0,23,1238,697,,,,,,,,,,,,1.22198978,1.078401975,1.887681751,,1.2212606,0.889292811,0.586414356
,,,1203,,1287,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,0,48,0,0,0,0,819,12,,,,,,,,,,,,0.88309928,1.078401975,1.887681751,,1.079181351,0.889292811,0.586414356
,,,3240,,3518,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,42,17,16,19,25,51,1771,476,,,,,,,,,,,,1.496623643,1.078401975,1.887681751,,0.58404726,0.889292811,0.586414356
,,,2063,,2112,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,12,14,59,0,11,4,9,1164,153,,,,,,,,,,,,1.135008986,1.078401975,1.887681751,,1.532997507,0.889292811,0.586414356
,,,1674,,1674,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,0,68,82,0,46,0,738,335,,,,,,,,,,,,0.991317517,1.078401975,1.887681751,,-0.460053761,0.889292811,0.586414356
,,,2225,,2135,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,63,54,0,47,53,0,1309,192,,,,,,,,,,,,1.13823784,1.078401975,1.887681751,,0.720911678,0.889292811,0.586414356
,,,1736,,1454,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,0,16,0,0,29,22,829,256,,,,,,,,,,,,0.993577921,1.078401975,1.887681751,,0.337759411,0.889292811,0.586414356
,,,1177,,1144,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,9,31,0,0,0,0,777,23,,,,,,,,,,,,0.861427436,1.078401975,1.887681751,,0.930412757,0.889292811,0.586414356
,,,1021,,1147,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17,0,0,6,0,700,72,,,,,,,,,,,,0.824062584,1.078401975,1.887681751,,0.581781949,0.889292811,0.586414356
,,,3992,,3395,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,17,48,64,59,44,0,2135,431,,,,,,,,,,,,1.630314419,1.078401975,1.887681751,,0.073073687,0.889292811,0.586414356
,,,2227,,2383,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,28,41,0,0,6,0,1417,62,,,,,,,,,,,,1.197698787,1.078401975,1.887681751,,1.561266819,0.889292811,0.586414356
,,,1960,,2527,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68,62,0,0,14,6,1372,505,,,,,,,,,,,,1.152339076,1.078401975,1.887681751,,1.189315059,0.889292811,0.586414356
,,,3433,,2987,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,22,50,0,0,20,0,1725,642,,,,,,,,,,,,1.472511475,1.078401975,1.887681751,,1.531588817,0.889292811,0.586414356
