AREA,PERIMETER,TR11_D00_,TR11_D00_I,STATE,COUNTY,TRACT,NAME,LSAD,LSAD_TRANS,GEO_ID,dec00_vari,dec00_va_1,dec00_va_2,dec00_va_3,dec00_va_4,dec00_va_5,dec00_va_6,dec00_va_7,dec00_va_8,dec00_va_9,dec00_va10,dec00_va11,dec00_va12,dec00_va13,dec00_va14,dec00_va15,dec00_va16,dec00_va17,dec00_va18,dec00_va19,dec00_va20,dec00_va21,dec00_va22,dec00_va23,dec00_va24,dec00_va25,dec00_va26,dec00_va27,dec00_va28,dec00_va29,dec00_va30,dec00_va31,dec00_va32,dec00_va33,dec00_va34,dec00_va35,dec00_va36,dec00_va37,dec00_va38,dec00_va39,dec00_va40,dec00_va41,dec00_va42,dec00_va43,dec00_va44,dec00_va45,dec00_va46,dec00_va47,dec00_va48,dec00_va49,dec00_va50,dec00_va51,dec00_va52,dec00_va53,dec00_va54,dec00_va55,dec00_va56,dec00_va57,dec00_va58,dec00_va59,dec00_va60,dec00_va61,dec00_va62,dec00_va63,dec00_va64,dec00_va65,dec00_va66,dec00_va67,dec00_va68,dec00_va69,dec00_va70,dec00_va71,dec00_va72,dec00_va73,dec00_va74,dec00_va75,dec00_va76,dec00_va77,dec00_va78,dec00_va79,dec00_va80,dec00_va81,dec00_va82,dec00_va83,dec00_va84,dec00_va85,dec00_va86,dec00_va87,dec00_va88,dec00_va89,dec00_va90,dec00_va91,dec00_va92,dec00_va93,dec00_va94
0.000042649042500,0.028009616906810,161.000000000000000,160.000000000000000,11,001,006301,0063.01,TR,,1400000US11001006301,48.5,3822,1762,46.1,2060,53.9,2112,55.3,2062,61.4,1844,54.9,151,4.5,1295,38.6,1118,61.5,208,64,144,48,4,44,38,30,8,20,0,20,102,30,72,82.3,82.6,82.1,87.7,97.1,80.4,83.6,84.4,82.8,0,6,0,0,0,0,0,0,0,0,24,27,28,53,101,60,10,0,7,0,0,4,0,0,25.4,14,32,12,111,16,43,17,275,1384,1104,11,6,0,2411,574,15.4,93,9.4,113,12.1,44694,-4.190764798,-5.573793914,-5.499125583,3.223760405,-4.688268549,-2.451224747,-1.896893953
0.000095635268000,0.045823774116563,162.000000000000000,161.000000000000000,11,001,0064,0064,TR,,1400000US11001006400,36.9,2240,972,43.4,1268,56.6,2034,90.8,652,38,547,31.8,105,6.1,1066,62,419,39.8,176,52,124,55,18,37,60,34,26,61,0,61,0,0,0,42.3,47.7,38.5,68.2,66.9,69.4,39.8,42.4,38.1,0,0,0,0,6,0,0,0,0,0,7,18,96,184,315,237,215,159,55,0,0,0,7,0,27.6,0,10,10,223,10,29,38,375,141,844,0,23,12,999,914,42.5,97,36.3,192,61.9,13264,-4.1545763,-3.199579459,-2.92472631,12.49854608,-3.588349322,-6.124290847,-2.153145101
0.000140801752000,0.055514611237228,163.000000000000000,162.000000000000000,11,001,007604,0076.04,TR,,1400000US11001007604,39.2,3764,1669,44.3,2095,55.7,3555,94.4,1895,63.4,1756,58.7,123,4.1,1095,36.6,987,57.3,284,144,140,55,32,23,88,54,34,90,38,52,51,20,31,90.9,87.9,93.1,88.9,84.8,92.7,82.5,84.2,81.3,0,0,0,0,0,0,0,0,0,0,0,20,27,123,85,6,7,0,0,0,0,0,0,0,27,0,30,36,208,32,59,62,354,644,1103,0,36,16,1654,549,14.6,35,7.6,98,17.2,35811,-4.508135511,-5.140771845,-6.234176258,1.916568122,-6.749526428,-1.957928394,-3.556688122
0.000068410089500,0.039909477938173,164.000000000000000,163.000000000000000,11,001,006302,0063.02,TR,,1400000US11001006302,39.3,57,33,57.9,24,42.1,26,45.6,45,81.8,10,18.2,0,0,10,18.2,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,NA,100,100,100,100,100,100,0,0,0,0,0,0,0,6,0,18,0,0,0,140,257,321,182,128,37,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,19,0,0,0,22,0,0,0,NA,0,NA,67292,-3.346907371,-0.879741939,-3.550913259,10.45478501,1.111444984,0.257884841,0.694632405
0.000151120930000,0.063451859430382,165.000000000000000,164.000000000000000,11,001,007401,0074.01,TR,,1400000US11001007401,20.8,2996,1259,42,1737,58,2943,98.2,752,42.1,537,30.1,207,11.6,1035,57.9,466,40.3,348,156,192,197,113,84,101,32,69,36,11,25,14,0,14,53.9,52.7,54.5,68.3,71.9,66.7,57,61.6,54.3,0,0,0,0,0,0,0,0,0,0,0,16,36,111,203,151,83,24,0,0,0,0,0,0,22.2,0,6,29,402,10,18,68,564,59,834,8,0,0,861,1729,57.7,34,26,54,32.3,14083,-3.921423119,-3.623908109,-5.709434099,5.07210915,-5.856594204,-5.285996471,-0.284095335
0.000993532786328,0.152192862244732,166.000000000000000,165.000000000000000,11,001,007301,0073.01,TR,,1400000US11001007301,23.7,5234,2775,53,2459,47,1572,30,2654,78.7,1015,30.1,64,1.9,720,21.3,638,40.6,862,463,399,90,38,52,329,189,140,409,229,180,34,7,27,96.2,98.3,93.7,96.6,96.1,97.2,89.6,100,80.9,0,0,0,0,0,0,0,0,0,0,0,42,84,332,182,140,85,37,14,0,0,0,0,0,22.2,0,7,22,112,0,0,48,119,43,1318,0,5,0,1353,118,2.5,0,0,11,52.4,49122,-3.267237409,-3.663985796,-11.84503516,7.578077292,-2.487742368,-1.36614415,-0.599654252
0.000047279250000,0.039235513849005,167.000000000000000,166.000000000000000,11,001,007605,0076.05,TR,,1400000US11001007605,36.2,3721,1681,45.2,2040,54.8,3591,96.5,1945,65.8,1745,59.1,176,6,1010,34.2,1051,64,348,180,168,88,54,34,111,49,62,104,47,57,45,30,15,86.5,83.9,88.6,80.5,73.2,87.6,75.3,69.2,79.6,0,0,0,7,0,0,0,0,0,0,0,14,22,224,146,39,16,20,0,0,0,0,5,0,26.3,5,26,56,219,12,69,61,377,390,1306,0,23,26,1557,623,16.9,180,28.1,75,13.2,32500,-4.448957143,-5.398471541,-6.543748678,4.058132037,-6.792039317,-3.313573942,-4.103249118
0.000048680720000,0.028480782464831,168.000000000000000,167.000000000000000,11,001,007503,0075.03,TR,,1400000US11001007503,27.5,2515,1072,42.6,1443,57.4,2445,97.2,1055,57.6,809,44.2,246,13.4,777,42.4,612,54.6,269,87,182,103,37,66,114,50,64,43,0,43,9,0,9,80.2,86.6,75.5,71.4,73.5,69.7,69.6,81.7,62.7,0,0,7,0,20,0,0,0,0,0,0,7,17,122,468,87,22,13,0,0,0,0,0,0,22.5,0,27,0,216,0,89,21,286,285,614,0,8,0,871,1014,37.6,81,31.2,72,33.8,21402,-4.020905696,-4.253840994,-5.78453855,9.088301496,-3.13848371,-4.441304067,-0.288363849
0.000080542714000,0.043433389785069,169.000000000000000,168.000000000000000,11,001,007504,0075.04,TR,,1400000US11001007504,28.3,2358,1088,46.1,1270,53.9,2296,97.4,806,57.1,647,45.9,159,11.3,605,42.9,415,50.3,214,89,125,129,47,82,44,28,16,41,14,27,0,0,0,85.4,82.5,86.9,62.3,71,56.5,67.7,69.5,65.6,0,0,0,0,8,0,0,5,0,14,40,24,119,326,441,94,7,6,6,0,0,0,0,0,14.3,0,53,41,274,0,10,55,352,168,659,0,32,5,716,816,37.9,126,41.4,99,47.8,22755,-4.025258674,-3.536814144,-4.796913805,10.34677478,-5.400094341,-5.377488572,-1.46919266
0.000123941976621,0.052091886368156,170.000000000000000,169.000000000000000,11,001,007603,0076.03,TR,,1400000US11001007603,39.5,4255,1837,43.2,2418,56.8,3858,90.7,2093,62.1,1905,56.5,188,5.6,1279,37.9,1252,62.6,246,113,133,40,0,40,80,33,47,108,80,28,18,0,18,88.9,74.3,100,80.7,79.5,81.7,88.5,89.3,88,0,0,0,0,0,0,0,0,0,10,49,27,21,43,73,19,19,20,5,6,0,0,0,0,22.1,8,67,18,211,26,145,40,329,1049,1087,0,28,21,1995,675,16.2,92,18.9,142,21.1,32837,-4.534901261,-5.851172723,-5.626579019,3.026536924,-7.391789652,-3.158332376,-4.111763725
0.000072432669000,0.045599333095687,171.000000000000000,170.000000000000000,11,001,007407,0074.07,TR,,1400000US11001007407,29.8,2373,1045,44,1328,56,2305,97.1,1033,58.5,860,48.7,165,9.3,734,41.5,517,52,274,101,173,159,73,86,67,28,39,25,0,25,23,0,23,79.7,63.1,95.9,71.2,57.8,82.7,54.7,59.2,51.4,0,0,0,0,0,0,0,0,0,0,7,8,0,24,28,21,0,0,0,0,0,0,0,0,30.2,7,30,29,138,39,46,64,229,321,593,0,0,0,886,589,24.4,30,22.4,37,19.1,33125,-4.063628392,-3.868429166,-5.350460254,0.639129486,-5.233436423,-2.449392383,-0.039330668
0.000059988986025,0.042695129072472,172.000000000000000,171.000000000000000,11,001,007502,0075.02,TR,,1400000US11001007502,28.6,4221,1919,45.5,2302,54.5,4101,97.2,1494,51.4,1164,40.1,324,11.2,1411,48.6,911,54.9,452,192,260,163,96,67,191,60,131,86,36,50,12,0,12,76.8,74.6,78.8,73.1,66.4,79,62.8,63.8,62,0,0,0,0,0,0,0,0,0,0,25,66,135,123,38,25,0,0,0,0,0,0,0,0,26.9,9,55,48,371,12,22,81,548,249,1329,0,57,4,1494,1771,44.8,182,48.9,194,37.2,19950,-4.323539413,-5.279943248,-7.502157326,4.090056676,-8.238301765,-7.457320726,-2.84271323
0.000154893450000,0.056720551812197,173.000000000000000,172.000000000000000,11,001,009809,0098.09,TR,,1400000US11001009809,46.7,723,527,72.9,196,27.1,593,82,294,43.2,125,18.4,169,24.8,387,56.8,0,0,33,33,0,0,0,0,33,33,0,0,0,0,0,0,0,33.3,33.3,NA,0,0,0,52.5,40.6,100,0,0,0,0,0,0,0,0,0,18,69,196,192,83,31,7,6,4,7,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,77.8,252,77.8,0,NA,0,-4.124349255,-2.265811542,-0.365828347,7.696437195,1.126264522,-5.622682272,0.71332128
0.000024785000000,0.025522179429482,174.000000000000000,173.000000000000000,11,001,007406,0074.06,TR,,1400000US11001007406,19,3227,1321,40.9,1906,59.1,3208,99.4,944,56,623,37,321,19.1,741,44,614,53.7,331,126,205,192,87,105,102,29,73,37,10,27,0,0,0,63.2,69.5,61.2,51.2,51.2,51.2,72.9,78,70.1,0,0,0,0,0,0,8,0,0,0,5,62,102,83,38,30,0,0,0,0,0,0,0,0,23.4,0,0,28,480,0,8,55,613,30,908,0,24,0,902,1619,51.7,20,17.4,79,58.5,15877,-3.923704749,-4.378218055,-5.800837527,3.758864598,-5.62975376,-5.556058833,-0.838249362
0.000038016649073,0.035724038027368,175.000000000000000,174.000000000000000,11,001,007408,0074.08,TR,,1400000US11001007408,24,2166,914,42.2,1252,57.8,2146,99.1,693,52.7,542,41.2,151,11.5,621,47.3,439,51.6,170,47,123,88,32,56,74,7,67,8,8,0,0,0,0,74.1,83.2,69.9,70.1,64.3,74.3,56.2,72.1,45.6,0,0,0,0,0,0,0,0,0,0,11,53,20,17,10,0,0,0,0,0,0,0,0,0,24.9,0,8,24,280,10,34,43,381,113,656,0,14,0,730,1116,52,82,42.5,75,44.1,19570,-3.892857539,-3.448346803,-4.360559506,1.054371292,-4.225095964,-5.696162673,-0.364916849
0.000083878400000,0.053077041389805,176.000000000000000,175.000000000000000,11,001,007404,0074.04,TR,,1400000US11001007404,18.9,3314,1380,41.6,1934,58.4,3267,98.6,761,40.4,384,20.4,377,20,1123,59.6,460,40.3,313,158,155,173,97,76,113,61,52,27,0,27,0,0,0,52.2,42.5,57,41.8,51.4,36.6,52.6,59,48.7,0,0,0,0,0,6,0,0,0,6,0,98,32,11,0,0,0,0,0,0,0,0,0,0,18.7,0,6,19,435,8,19,29,549,67,879,0,4,7,870,2098,63.4,160,72.1,70,40,9353,-3.923568079,-4.139036422,-4.812199444,1.962297485,-4.980410442,-8.325055605,-0.894669656
0.000116668900000,0.053600399741338,177.000000000000000,176.000000000000000,11,001,007302,0073.02,TR,,1400000US11001007302,35.1,3261,1558,47.8,1703,52.2,3123,95.8,1311,53.6,1136,46.4,164,6.7,1136,46.4,690,53.4,309,143,166,114,42,72,110,66,44,85,35,50,0,0,0,76.8,80.3,74,71.6,76.1,67.6,67.6,62.8,72.4,0,8,0,0,0,0,0,0,0,6,37,30,9,61,38,0,0,0,0,0,0,0,0,0,30,0,51,38,168,7,85,65,253,471,803,0,44,4,1204,731,22.5,83,19.4,50,16.7,32791,-4.337766832,-4.423508739,-5.816525345,2.727323607,-5.82636826,-2.766591689,-2.170974541
0.000041594940416,0.035209114966922,178.000000000000000,177.000000000000000,11,001,007403,0074.03,TR,,1400000US11001007403,26,2308,978,42.4,1330,57.6,2262,98,995,66,836,55.5,159,10.6,512,34,623,63.1,316,110,206,123,51,72,151,59,92,31,0,31,11,0,11,67.7,80.3,61.7,65,46.5,75.7,55.6,51.5,57.4,0,0,0,0,0,0,0,8,0,0,21,22,46,95,36,7,0,0,0,0,0,0,0,0,25.8,16,8,13,233,19,18,26,336,116,747,0,24,10,759,639,28.1,66,42.6,94,31.8,29095,-3.956840049,-4.028630093,-5.773228231,2.889160732,-3.462939598,-4.10130943,-1.771118962
0.000042434523905,0.032021182433923,179.000000000000000,178.000000000000000,11,001,007409,0074.09,TR,,1400000US11001007409,25.2,3444,1466,42.6,1978,57.4,3390,98.4,1143,51.9,879,39.9,264,12,1059,48.1,723,53.5,424,137,287,207,57,150,155,71,84,42,9,33,20,0,20,71,75.7,68.1,80.2,79.9,80.4,58.9,43.2,67.6,0,0,0,0,0,0,0,0,0,0,0,26,126,84,19,0,0,19,0,0,0,0,0,0,25.6,0,35,30,471,0,39,51,594,223,1164,9,12,0,1285,1423,41.5,96,29.4,113,36.9,16849,-4.120411063,-4.529217813,-7.439517174,2.460317862,-6.917787709,-5.344962741,-1.070194563
0.000131606457551,0.056481697733660,180.000000000000000,179.000000000000000,11,001,007304,0073.04,TR,,1400000US11001007304,25.4,4665,1916,41.1,2749,58.9,4564,97.8,1375,47.6,1070,37,305,10.6,1514,52.4,789,43.4,390,154,236,129,75,54,193,58,135,56,21,35,12,0,12,74.4,53.2,85.4,70,73.3,68.1,68.2,80.3,60.4,0,0,0,0,0,0,0,0,0,0,50,68,106,133,90,13,5,0,0,0,0,0,0,0,25.4,0,38,54,497,0,83,54,618,318,1165,0,22,0,1415,1946,43.8,56,22.2,80,35.4,22550,-4.3092964,-4.928506691,-7.014858581,4.622512,-8.449915832,-5.437070298,-1.208596038
0.000051630700000,0.037860815478754,181.000000000000000,180.000000000000000,11,001,009804,0098.04,TR,,1400000US11001009804,26.8,2566,1122,43.7,1444,56.3,2510,97.8,996,58,797,46.4,199,11.6,721,42,576,56.3,279,135,144,76,29,47,155,96,59,48,10,38,0,0,0,78.4,67.7,84.3,67.1,69.2,65.4,72.8,87.1,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,6,64,13,192,8,69,32,283,291,613,0,22,0,780,852,33.4,67,33.3,73,48.3,22539,-4.018860862,-4.052342174,-5.954989138,-0.271827035,-4.537926975,-4.548287599,-0.669167159
0.000054994800000,0.030739261247269,182.000000000000000,181.000000000000000,11,001,009803,0098.03,TR,,1400000US11001009803,32.8,2236,1033,46.2,1203,53.8,2164,96.8,1030,61.6,806,48.2,224,13.4,641,38.4,595,62.1,235,113,122,71,39,32,95,38,57,69,36,33,0,0,0,75.6,66.7,82.9,83.7,85.7,82.7,75.2,69.7,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,9,208,0,24,28,272,195,779,8,25,0,938,782,34.9,75,25.5,61,21.4,23292,-4.124980235,-4.235312052,-5.344392561,-1.067269346,-2.923752326,-3.457819735,-1.167555131
0.000120223950000,0.048714970859756,183.000000000000000,182.000000000000000,11,001,009807,0098.07,TR,,1400000US11001009807,34.9,3238,1502,46.4,1736,53.6,3136,96.8,1409,56.3,1230,49.2,173,6.9,1092,43.7,812,54.8,277,114,163,119,54,65,90,40,50,38,14,24,30,6,24,82.5,64.1,97.1,84.2,85.3,83.3,68.9,68,69.6,0,0,0,0,0,0,0,5,0,0,19,37,30,75,80,297,145,81,61,18,0,0,0,0,24.1,13,37,7,135,10,138,14,220,522,737,0,34,0,1238,594,19.1,58,19,87,19,30076,-4.342048438,-4.639730135,-5.987960239,8.434756427,-3.914608445,-2.566528933,-1.45089894
0.000043171096570,0.035079939758963,184.000000000000000,183.000000000000000,11,001,0097,0097,TR,,1400000US11001009700,28.5,2309,1000,43.3,1309,56.7,2281,98.8,993,63.2,834,53.1,159,10.1,578,36.8,560,60.3,205,117,88,83,49,34,102,57,45,20,11,9,0,0,0,70.4,75.8,66.8,67.9,75.4,63.5,77.8,80.8,76,6,6,0,0,6,8,0,0,6,0,7,81,147,418,113,25,21,0,0,7,7,0,0,6,27.2,10,36,29,214,5,84,73,283,355,510,5,8,10,778,490,21.3,34,24.1,38,19.6,33086,-4.039814301,-3.942290817,-5.078081983,10.11950503,-5.221319905,-2.324512828,-1.429959429
0.000043410350000,0.033889024522054,185.000000000000000,184.000000000000000,11,001,009801,0098.01,TR,,1400000US11001009801,21.4,2091,878,42,1213,58,2051,98.1,693,56.4,485,39.5,191,15.5,536,43.6,450,55.6,248,97,151,137,53,84,70,26,44,41,18,23,0,0,0,60,58.7,60.7,87.4,88,87,44.6,22.2,54.9,0,0,0,7,0,0,7,0,0,0,14,48,90,104,26,15,0,21,0,0,0,0,0,0,27.6,0,25,18,282,0,50,18,385,117,568,0,8,0,624,999,48,45,45.9,26,35.1,16250,-3.793355667,-3.631002399,-4.688574775,4.30702296,-3.759945865,-4.734104293,-0.078538757
0.000023025700000,0.022583170923015,186.000000000000000,185.000000000000000,11,001,009802,0098.02,TR,,1400000US11001009802,24.3,1806,795,44,1011,56,1776,98.3,550,46.8,393,33.4,157,13.4,626,53.2,370,54.1,161,96,65,82,57,25,57,30,27,3,0,3,19,9,10,70,55.9,76.5,61.1,41.9,68.3,63.9,57.7,67.9,0,0,0,0,0,0,0,0,8,7,12,0,0,12,19,0,0,0,0,8,0,0,0,0,25,6,24,15,161,0,21,32,270,165,409,0,10,0,584,730,40.9,89,58.9,27,31.4,25871,-3.835241663,-3.326758142,-3.852983777,0.933583457,-2.652529297,-4.854362167,-0.110002884
0.000088990723199,0.043528816208304,187.000000000000000,186.000000000000000,11,001,009806,0098.06,TR,,1400000US11001009806,27.3,5948,2573,43.3,3375,56.7,5815,97.8,2139,54.2,1666,42.2,466,11.8,1806,45.8,1305,56,578,247,331,222,101,121,188,67,121,168,79,89,0,0,0,63.2,44.8,73.3,67.7,58.5,73.5,56.2,58,55.1,0,0,0,0,0,0,15,0,37,20,45,67,62,69,46,0,0,0,0,0,0,0,0,0,29.4,0,40,45,716,26,45,106,924,312,2057,0,67,0,2139,2417,40.9,294,47.3,270,43.1,20167,-4.567361006,-6.63675884,-7.826794405,7.984299565,-12.22459973,-9.292093131,-3.296117632
0.000052266059024,0.030467889732248,188.000000000000000,187.000000000000000,11,001,009808,0098.08,TR,,1400000US11001009808,29.3,2468,1117,45.3,1351,54.7,2407,97.5,1137,64.2,881,49.7,250,14.1,634,35.8,593,60.8,283,103,180,122,59,63,72,23,49,89,21,68,0,0,0,73.6,65.9,81.3,65.7,63.5,67.4,73.9,72.7,74.7,0,0,0,0,8,0,0,0,0,23,20,53,13,22,24,17,0,0,0,0,0,0,0,0,32.6,0,26,65,261,0,0,90,386,89,1101,0,78,8,975,729,29.4,87,22.7,111,30.6,25708,-4.071530682,-4.366197775,-5.214722655,3.479213019,-6.416098459,-3.774488217,-3.510725539
0.000499452104648,0.105244614657924,189.000000000000000,188.000000000000000,11,001,007308,0073.08,TR,,1400000US11001007308,19.1,377,216,57.3,161,42.7,321,85.1,290,75.9,48,12.6,233,61,92,24.1,96,66.7,286,167,119,165,104,61,93,51,42,12,12,0,16,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,35,77,100,32,16,23,8,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,90.3,201,84.5,144,100,0,-3.312930058,-4.579692823,-1.457986603,3.358802185,1.126264522,-9.841458704,0.71332128
