GEO_ID,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC
1400000US11001003100,33.5,67.8,0.0569487336667,0.441537360667,0.230663483,12.7666666667,10.1333333333,36.8333333333,,634.865,42515.8866667,0.198362969,0.090750782,0.107612187,0.490844725667,0.509155274333,0.0399311053333,0.08651581
1400000US11001003200,29.4666666667,79.0,0.0832929783333,0.202558395333,0.218756536667,25.9666666667,6.1,48.2666666667,,852.159,43473.2,0.299300358333,0.140597754,0.158702604333,0.387281038667,0.612718961333,0.0275902425,0.100296415333
1400000US11001003301,32.35,84.4,0.11333317275,0.1866058435,0.2316348895,25.875,6.375,44.725,,866.23075,45323.1425,0.279804264,0.13279436475,0.14700989925,0.42130020625,0.57869979375,0.0200459106667,0.07747271625
1400000US11001003302,34.62,92.26,0.074287491,0.2999848572,0.2592840914,20.96,8.18,41.84,,705.551,45854.27,0.2445353274,0.115723055,0.1288122724,0.5352625364,0.4647374636,0.0254931762,0.0898676814
1400000US11001003400,31.25,83.6,0.0987689005,0.240752965,0.222948716833,25.4333333333,6.83333333333,44.5166666667,,792.5995,44422.66,0.273446816833,0.127774953667,0.145671863167,0.4467579945,0.5532420055,0.022268745,0.0873801606667
1400000US11001003500,29.12,76.7,0.1102097658,0.2566031718,0.2301455656,21.76,7.3,41.4,,653.4528,38675.454,0.272659046,0.1244313644,0.1482276816,0.4279371394,0.5720628606,0.026002549,0.0875952956
1400000US11001003600,29.4,70.225,0.08101290425,0.3409468325,0.22857370025,17.975,8.675,38.9,,631.5925,33752.24,0.2894041555,0.1377503285,0.151653827,0.301309268,0.698690732,0.018482394,0.12309040775
1400000US11001003700,30.38,50.3,0.1352834792,0.410459559,0.1764480238,22.3,5.74,35.18,0.064814815,707.9072,35309.49,0.3083469318,0.1419226398,0.166424292,0.1617193146,0.8382806854,0.010860691,0.129679258
1400000US11001003800,32.7333333333,21.3333333333,0.537869458,0.215411673,0.079640962,63.3,2.86666666667,19.7,0.06741573,985.240666667,58765.81,0.116404970333,0.0592687223333,0.057136248,0.279823885667,0.720176114333,0.00487822633333,0.0211347063333
1400000US11001003900,32.55,19.15,0.42043506825,0.2384115285,0.08686982475,60.875,3.375,21.625,0.014880952,998.1125,62625.8325,0.13568499675,0.06861976875,0.067065228,0.24451391325,0.75548608675,0.00672436325,0.0253982796667
1400000US11001004001,34.8333333333,12.9666666667,0.648395491167,0.123745871167,0.063030433,73.1333333333,2.15,18.8333333333,0.3415370465,1080.14316667,75786.7366667,0.0829614493333,0.0411453573333,0.0418160918333,0.320942186,0.679057814,0.00400729216667,0.01703893475
1400000US11001004002,35.25,16.95,0.606157999,0.17730678625,0.0694954795,67.925,2.375,20.425,0.3415370465,1024.2925,72927.99,0.0964270915,0.0512940645,0.045133027,0.32498492875,0.67501507125,0.004765564,0.0211347063333
1400000US11001004100,37.875,4.45,0.70981614325,0.086560052,0.0494318635,83.075,1.425,20.2,0.381687296,1202.3165,99889.4625,0.05013587875,0.0232570805,0.02687879825,0.40434639275,0.59565360725,0.00473846525,0.004211346
1400000US11001004201,32.825,16.475,0.66693681125,0.144892088,0.069122355,69.4,2.6,17.125,0.045227679,1016.76575,63288.1875,0.10838254825,0.05853151425,0.049851034,0.30152909525,0.69847090475,0.00548209033333,0.02244209
1400000US11001004202,35.2,9.18,0.7455377232,0.0717894066,0.0487985678,79.2,1.7,17.1,0.18783535,1099.0364,79399.752,0.0768073362,0.0427597082,0.034047628,0.3563420106,0.6436579894,0.00600362066667,0.00986174766667
1400000US11001004300,31.7666666667,43.8166666667,0.343568444333,0.23083186,0.139945880833,41.4166666667,3.88333333333,28.7666666667,0.02745098,856.958666667,48528.5583333,0.220749669,0.105724260167,0.115025408833,0.2522646565,0.7477353435,0.0130431508333,0.0776482018333
1400000US11001004400,29.74,74.76,0.1205479028,0.2240624714,0.2189356356,23.7,5.68,42.56,,673.6114,33187.078,0.3085631808,0.146909236,0.1616539448,0.3245445656,0.6754554344,0.019073818,0.0872546358
1400000US11001004600,32.98,88.94,0.064879915,0.29975393175,0.2761300322,18.9,14.52,43.26,0.021176471,628.32,44607.84,0.2897133024,0.1588406744,0.163590785,0.4101634086,0.5898365914,0.0186726395,0.2077965594
1400000US11001004701,34.9,84.35,0.100221196,0.367649098333,0.29018857625,16.025,15.95,41.85,0.021176471,640.101,43706.855,0.27648369275,0.16229399375,0.152252932,0.3077785495,0.6922214505,0.0256453536667,0.26479992975
1400000US11001004702,36.45,85.4,0.043589744,0.443589744,0.2714765905,16.4,21.75,41.65,,572.033,47684.905,0.327016989,0.2133915675,0.227250843,0.304000884,0.695999116,0.004022989,0.358642794
1400000US11001004801,32.1,79.38,0.1320717924,0.2707393882,0.233428318,24.38,7.68,42.7,0.021176471,668.899,35979.698,0.2998484638,0.1398822052,0.1599662586,0.3858759584,0.6141240416,0.0225540016,0.0938973846
1400000US11001004802,33.3666666667,79.0833333333,0.0992638505,0.3885553945,0.256744303833,17.8833333333,8.45,42.4,0.021176471,614.357333333,32461.6716667,0.2765098235,0.129750361333,0.146759462167,0.244614006333,0.755385993667,0.0220676358,0.145158913167
1400000US11001004901,33.7,58.1,0.253200308333,0.355617290333,0.172905935,35.1666666667,5.8,33.7333333333,0.030651341,740.894,41323.82,0.276584271,0.135690448667,0.140893822333,0.327631281,0.672368719,0.0166949653333,0.0657333686667
1400000US11001004902,32.475,62.925,0.1753149015,0.4180728585,0.2232534995,24.75,6.6,34.65,0.030651341,676.753,36132.6525,0.25578941625,0.13117179225,0.124617624,0.19585397325,0.80414602675,0.0170638383333,0.115503041
