GEO_ID,GEO_ID_1,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC,AREA,PERCENTAGE
1400000US11001009301,1400000US11001009400,45.1,92.5,0.118243243,0.287162162,0.170723791,33.3,5.7,43.7,0,888.811,70107.42,0.079238921,0.027697495,0.051541426,0.804270463,0.195729537,0.047449585,0.036180308,7.74463727946e-08,0.0681124108064
1400000US11001009301,1400000US11001009504,41.6,76.3,0.160771704,0.115755627,0.21189146,29.9,8.5,40.6,0,757.911,56563.2,0.131350682,0.069702602,0.061648079,0.541729894,0.458270106,0.050075873,0.062974203,4.96986588785e-08,0.0437088962066
1400000US11001009302,1400000US11001009102,34.0,96.8,0,0.404092072,0.363134658,11.1,6,50.1,0,511.819,36276.32,0.284519828,0.117773531,0.166746297,0.387392901,0.612607099,0.020807834,0.14749082,6.00631911088e-07,1.42565950627
1400000US11001009302,1400000US11001009301,41.0,71.8,0.340361446,0.222891566,0.253136201,35,7.1,40.2,0.007255139,933.317,66922.63,0.144455097,0.057206775,0.087248322,0.780444444,0.219555556,0.050666667,0.016,8.44913413099e-07,2.00548591762
1400000US11001009302,1400000US11001009302,41.0,93.9,0,0.563829787,0.303191489,16.7,8.6,36.6,0,649.264,54814.38,0.120676403,0.051498847,0.069177556,0.700610998,0.299389002,0.034623218,0.036659878,4.06845696768e-05,96.5688676333
1400000US11001009400,1400000US11001009101,44.0,94.3,0.105263158,0.26625387,0.309591373,21.4,7.7,48.4,0,891.429,50859.89,0.161575732,0.066989678,0.094586054,0.713952131,0.286047869,0.051955633,0.044366608,2.36960506073e-07,0.143835001328
1400000US11001009400,1400000US11001009301,41.0,71.8,0.340361446,0.222891566,0.253136201,35,7.1,40.2,0.007255139,933.317,66922.63,0.144455097,0.057206775,0.087248322,0.780444444,0.219555556,0.050666667,0.016,5.43059316736e-08,0.0329636945998
1400000US11001009400,1400000US11001009400,45.1,92.5,0.118243243,0.287162162,0.170723791,33.3,5.7,43.7,0,888.811,70107.42,0.079238921,0.027697495,0.051541426,0.804270463,0.195729537,0.047449585,0.036180308,0.000163996399059,99.5457963329
1400000US11001009400,1400000US11001009503,46.3,86.9,0.037974684,0.278481013,0.213704497,42,3.7,45.5,0,1363.978,80722.1,0.07026307,0.051282051,0.018981019,0.922949461,0.077050539,0.034797017,0.006628003,4.5700757127e-07,0.277403545891
1400000US11001009501,1400000US11001002102,41.2,89.9,0.050092764,0.419294991,0.287287602,20.2,6.2,42.1,0,692.461,47764.1,0.090633788,0.040666234,0.049967554,0.5755,0.4245,0.051,0.0445,3.29164479422e-08,0.0196968257454
1400000US11001009501,1400000US11001002202,39.0,89.7,0.094017094,0.200854701,0.272373541,14.6,4.9,41.6,0,731.731,48528.56,0.152666667,0.067333333,0.085333333,0.467037331,0.532962669,0.021445592,0.096902303,3.93293610972e-07,0.235342395865
1400000US11001009501,1400000US11001002302,31.8,63,0.168604651,0.029069767,0.157175399,43.6,2.2,48.6,0,1483.097,64820.37,0.238556338,0.125,0.113556338,0.274744027,0.725255973,0.0,0.056313993,8.69726521771e-06,5.20434397282
1400000US11001009501,1400000US11001009201,36.0,72.7,0.130434783,0.061594203,0.231660232,15.4,7.1,40.4,0,753.984,39620.81,0.241604478,0.090485075,0.151119403,0.362549801,0.637450199,0.065737052,0.201195219,5.17501025792e-09,0.00309666691436
1400000US11001009501,1400000US11001009501,25.4,59.5,0.083958021,0.043478261,0.25862069,27,22.2,30.9,0,780.164,37443.95,0.155796069,0.061236115,0.094559954,0.173740804,0.826259196,0.01188455,0.086021505,0.000146642301087,87.7490747632
1400000US11001009501,1400000US11001009504,41.6,76.3,0.160771704,0.115755627,0.21189146,29.9,8.5,40.6,0,757.911,56563.2,0.131350682,0.069702602,0.061648079,0.541729894,0.458270106,0.050075873,0.062974203,3.49021204873e-06,2.08850294719
1400000US11001009501,1400000US11001009508,46.2,95.5,0.055276382,0.105527638,0.274555659,21.4,4.6,42,0,764.456,54941.35,0.057256032,0.024846957,0.032409075,0.594984802,0.405015198,0.034954407,0.034954407,7.84198731548e-06,4.69255546412
1400000US11001009501,1400000US11001009509,47.3,96.2,0.164772727,0.193181818,0.260099864,20.6,2.7,45.1,0,1087.779,70532.85,0.056752137,0.019487179,0.037264957,0.923763179,0.076236821,0.04298459,0.01703163,1.23462336717e-08,0.00738784493611
1400000US11001009503,1400000US11001009301,41.0,71.8,0.340361446,0.222891566,0.253136201,35,7.1,40.2,0.007255139,933.317,66922.63,0.144455097,0.057206775,0.087248322,0.780444444,0.219555556,0.050666667,0.016,6.73048219858e-07,0.465653860898
1400000US11001009503,1400000US11001009400,45.1,92.5,0.118243243,0.287162162,0.170723791,33.3,5.7,43.7,0,888.811,70107.42,0.079238921,0.027697495,0.051541426,0.804270463,0.195729537,0.047449585,0.036180308,8.57304608366e-07,0.593133135298
1400000US11001009503,1400000US11001009503,46.3,86.9,0.037974684,0.278481013,0.213704497,42,3.7,45.5,0,1363.978,80722.1,0.07026307,0.051282051,0.018981019,0.922949461,0.077050539,0.034797017,0.006628003,0.000142485831117,98.5799760337
1400000US11001009503,1400000US11001009508,46.2,95.5,0.055276382,0.105527638,0.274555659,21.4,4.6,42,0,764.456,54941.35,0.057256032,0.024846957,0.032409075,0.594984802,0.405015198,0.034954407,0.034954407,5.22127734878e-07,0.36123830129
1400000US11001009504,1400000US11001009301,41.0,71.8,0.340361446,0.222891566,0.253136201,35,7.1,40.2,0.007255139,933.317,66922.63,0.144455097,0.057206775,0.087248322,0.780444444,0.219555556,0.050666667,0.016,8.57612147704e-07,0.813161889045
1400000US11001009504,1400000US11001009501,25.4,59.5,0.083958021,0.043478261,0.25862069,27,22.2,30.9,0,780.164,37443.95,0.155796069,0.061236115,0.094559954,0.173740804,0.826259196,0.01188455,0.086021505,9.81115364487e-09,0.0093026390227
1400000US11001009504,1400000US11001009503,46.3,86.9,0.037974684,0.278481013,0.213704497,42,3.7,45.5,0,1363.978,80722.1,0.07026307,0.051282051,0.018981019,0.922949461,0.077050539,0.034797017,0.006628003,2.40917224346e-06,2.28430422513
1400000US11001009504,1400000US11001009504,41.6,76.3,0.160771704,0.115755627,0.21189146,29.9,8.5,40.6,0,757.911,56563.2,0.131350682,0.069702602,0.061648079,0.541729894,0.458270106,0.050075873,0.062974203,9.83830068337e-05,93.283790232
1400000US11001009504,1400000US11001009509,47.3,96.2,0.164772727,0.193181818,0.260099864,20.6,2.7,45.1,0,1087.779,70532.85,0.056752137,0.019487179,0.037264957,0.923763179,0.076236821,0.04298459,0.01703163,3.8067445854e-06,3.60944003238
1400000US11001009505,1400000US11001001702,41.8,73.1,0.204225352,0.35915493,0.189205955,37.5,3.5,38.8,0,929.39,68582.44,0.04345816,0.015718909,0.027739251,0.724313327,0.275686673,0.041709054,0.031536114,3.50777823115e-06,3.30490153546
1400000US11001009505,1400000US11001001902,44.5,89.3,0.130434783,0.130434783,0.203026482,37.6,3.8,43.7,0,620.466,71908.61,0.087788131,0.043158411,0.04462972,0.835784314,0.164215686,0.06004902,0.008578431,5.0370024208e-07,0.474568115132
1400000US11001009505,1400000US11001002102,41.2,89.9,0.050092764,0.419294991,0.287287602,20.2,6.2,42.1,0,692.461,47764.1,0.090633788,0.040666234,0.049967554,0.5755,0.4245,0.051,0.0445,2.27878662356e-07,0.214699017866
1400000US11001009505,1400000US11001009505,47.5,93.7,0.243478261,0.356521739,0.312195122,25.6,3.9,47,0,752.675,60244.11,0.06584537,0.016992353,0.048853016,0.822454308,0.177545692,0.039164491,0.006092254,0.000101899301608,96.0058293748
1400000US11001009507,1400000US11001009505,47.5,93.7,0.243478261,0.356521739,0.312195122,25.6,3.9,47,0,752.675,60244.11,0.06584537,0.016992353,0.048853016,0.822454308,0.177545692,0.039164491,0.006092254,5.13015100101e-06,17.5499593597
1400000US11001009507,1400000US11001009507,44.8,96.8,0,0,0.218671152,23,3.1,49.2,0,823.361,54138.93,0.133676093,0.042416452,0.09125964,0.781679389,0.218320611,0.018320611,0.0,2.37337276076e-05,81.1917533978
1400000US11001009507,1400000US11001009508,46.2,95.5,0.055276382,0.105527638,0.274555659,21.4,4.6,42,0,764.456,54941.35,0.057256032,0.024846957,0.032409075,0.594984802,0.405015198,0.034954407,0.034954407,3.67817190174e-07,1.25828201511
1400000US11001009508,1400000US11001002102,41.2,89.9,0.050092764,0.419294991,0.287287602,20.2,6.2,42.1,0,692.461,47764.1,0.090633788,0.040666234,0.049967554,0.5755,0.4245,0.051,0.0445,1.94413552298e-07,0.195572519724
1400000US11001009508,1400000US11001009503,46.3,86.9,0.037974684,0.278481013,0.213704497,42,3.7,45.5,0,1363.978,80722.1,0.07026307,0.051282051,0.018981019,0.922949461,0.077050539,0.034797017,0.006628003,4.1159300902e-07,0.414046659418
1400000US11001009508,1400000US11001009505,47.5,93.7,0.243478261,0.356521739,0.312195122,25.6,3.9,47,0,752.675,60244.11,0.06584537,0.016992353,0.048853016,0.822454308,0.177545692,0.039164491,0.006092254,2.68419187859e-06,2.70019328854
1400000US11001009508,1400000US11001009507,44.8,96.8,0,0,0.218671152,23,3.1,49.2,0,823.361,54138.93,0.133676093,0.042416452,0.09125964,0.781679389,0.218320611,0.018320611,0.0,1.6435206643e-06,1.65331826786
1400000US11001009508,1400000US11001009508,46.2,95.5,0.055276382,0.105527638,0.274555659,21.4,4.6,42,0,764.456,54941.35,0.057256032,0.024846957,0.032409075,0.594984802,0.405015198,0.034954407,0.034954407,9.42466837064e-05,94.8085212689
1400000US11001009508,1400000US11001009509,47.3,96.2,0.164772727,0.193181818,0.260099864,20.6,2.7,45.1,0,1087.779,70532.85,0.056752137,0.019487179,0.037264957,0.923763179,0.076236821,0.04298459,0.01703163,2.26995366318e-07,0.228348565373
1400000US11001009509,1400000US11001009501,25.4,59.5,0.083958021,0.043478261,0.25862069,27,22.2,30.9,0,780.164,37443.95,0.155796069,0.061236115,0.094559954,0.173740804,0.826259196,0.01188455,0.086021505,4.48861479686e-09,0.00665720260698
1400000US11001009509,1400000US11001009503,46.3,86.9,0.037974684,0.278481013,0.213704497,42,3.7,45.5,0,1363.978,80722.1,0.07026307,0.051282051,0.018981019,0.922949461,0.077050539,0.034797017,0.006628003,1.54387030744e-06,2.28976151901
1400000US11001009509,1400000US11001009508,46.2,95.5,0.055276382,0.105527638,0.274555659,21.4,4.6,42,0,764.456,54941.35,0.057256032,0.024846957,0.032409075,0.594984802,0.405015198,0.034954407,0.034954407,4.78716753323e-06,7.09999534924
1400000US11001009509,1400000US11001009509,47.3,96.2,0.164772727,0.193181818,0.260099864,20.6,2.7,45.1,0,1087.779,70532.85,0.056752137,0.019487179,0.037264957,0.923763179,0.076236821,0.04298459,0.01703163,6.10894065443e-05,90.6035770299
1400000US11001009601,1400000US11001007806,38.1,98.1,0,0.2,0.39083558,9,7.5,51.4,0,663.663,41784.59,0.176919409,0.093943729,0.08297568,0.476190476,0.523809524,0.019274376,0.087301587,1.94398496993e-06,0.893769894098
1400000US11001009601,1400000US11001008905,38.0,0,#DIV/0!,#DIV/0!,#DIV/0!,(X),(X),(X),0,0,0,0,0,0,#DIV/0!,#DIV/0!,0.0,0.0,4.83635306083e-07,0.222357005319
1400000US11001009601,1400000US11001009000,53.1,97,0.084507042,0.394366197,0.305990286,19.3,4.1,59,0,290.598,29596.49,0.241613588,0.088322718,0.15329087,0.298772169,0.701227831,0.02319236,0.027967258,3.85282905434e-07,0.177138335385
1400000US11001009601,1400000US11001009601,28.1,97.7,0,0.305555556,0.321231255,14.9,11.6,44.4,0,539.308,42635.44,0.283846478,0.116828342,0.167018136,0.425207756,0.574792244,0.038781163,0.25900277,0.000211885666011,97.4169205015
1400000US11001009601,1400000US11001009602,27.9,98.1,0,0.300911854,0.402794654,9.3,8.1,41.7,0,738.276,28465.51,0.326058632,0.142345277,0.183713355,0.08952959,0.91047041,0.016691958,0.310318665,2.80539883568e-06,1.2898150238
1400000US11001009602,1400000US11001007803,39.0,97.5,0.024691358,0.242798354,0.330468004,10.6,6.7,49.2,0,619.157,35729.16,0.253329003,0.110100682,0.143228321,0.484267076,0.515732924,0.042210284,0.095932464,2.10323131333e-06,1.46164603316
1400000US11001009602,1400000US11001008905,38.0,0,#DIV/0!,#DIV/0!,#DIV/0!,(X),(X),(X),0,0,0,0,0,0,#DIV/0!,#DIV/0!,0.0,0.0,9.30044782415e-07,0.646337023541
1400000US11001009602,1400000US11001009601,28.1,97.7,0,0.305555556,0.321231255,14.9,11.6,44.4,0,539.308,42635.44,0.283846478,0.116828342,0.167018136,0.425207756,0.574792244,0.038781163,0.25900277,2.15553129995e-07,0.149799204393
1400000US11001009602,1400000US11001009602,27.9,98.1,0,0.300911854,0.402794654,9.3,8.1,41.7,0,738.276,28465.51,0.326058632,0.142345277,0.183713355,0.08952959,0.91047041,0.016691958,0.310318665,0.000140616278638,97.7216460053
1400000US11001009602,1400000US11001009603,42.3,97.8,0,0.35193133,0.343547691,15.1,7.6,46.8,0,778.855,41754.48,0.205144291,0.077478043,0.127666248,0.301921885,0.698078115,0.014879107,0.12399256,8.04940881904e-09,0.00559395744778
1400000US11001009602,1400000US11001009604,45.2,97.9,0.060810811,0.317567568,0.356469003,9.5,5.6,50.8,0,691.152,42767.65,0.151454363,0.074724173,0.076730191,0.704225352,0.295774648,0.054171181,0.043336945,2.15484368935e-08,0.0149751418717
1400000US11001009603,1400000US11001007703,29.4,96.2,0,0.439189189,0.357088123,8.5,9.6,42,0,693.77,33039.16,0.323183993,0.125706829,0.197477164,0.208833152,0.791166848,0.02780807,0.257906216,1.87597632548e-07,0.282826738995
1400000US11001009603,1400000US11001007708,32.7,98.3,0,0.298578199,0.449116392,2.4,4,43.7,0,743.512,33225.04,0.242240727,0.089704769,0.152535958,0.180555556,0.819444444,0.024305556,0.245659722,3.40262542094e-07,0.512988057873
1400000US11001009603,1400000US11001007803,39.0,97.5,0.024691358,0.242798354,0.330468004,10.6,6.7,49.2,0,619.157,35729.16,0.253329003,0.110100682,0.143228321,0.484267076,0.515732924,0.042210284,0.095932464,1.06866985244e-06,1.61115257865
1400000US11001009603,1400000US11001009603,42.3,97.8,0,0.35193133,0.343547691,15.1,7.6,46.8,0,778.855,41754.48,0.205144291,0.077478043,0.127666248,0.301921885,0.698078115,0.014879107,0.12399256,6.46975408886e-05,97.5395811874
1400000US11001009603,1400000US11001009604,45.2,97.9,0.060810811,0.317567568,0.356469003,9.5,5.6,50.8,0,691.152,42767.65,0.151454363,0.074724173,0.076730191,0.704225352,0.295774648,0.054171181,0.043336945,3.54555618959e-08,0.053453664708
1400000US11001009604,1400000US11001006804,31.9,86.8,0.037441498,0.708268331,0.373259053,14.8,0,90.1,0,0,40579,0.095890411,0.058219178,0.037671233,0.32,0.68,0.0,0.0,5.77682323027e-08,0.102048295445
1400000US11001009604,1400000US11001007708,32.7,98.3,0,0.298578199,0.449116392,2.4,4,43.7,0,743.512,33225.04,0.242240727,0.089704769,0.152535958,0.180555556,0.819444444,0.024305556,0.245659722,1.96179538112e-08,0.0346553575687
1400000US11001009604,1400000US11001008905,38.0,0,#DIV/0!,#DIV/0!,#DIV/0!,(X),(X),(X),0,0,0,0,0,0,#DIV/0!,#DIV/0!,0.0,0.0,5.1654131427e-08,0.0912476607769
1400000US11001009604,1400000US11001009602,27.9,98.1,0,0.300911854,0.402794654,9.3,8.1,41.7,0,738.276,28465.51,0.326058632,0.142345277,0.183713355,0.08952959,0.91047041,0.016691958,0.310318665,2.11838553889e-06,3.7421542035
1400000US11001009604,1400000US11001009603,42.3,97.8,0,0.35193133,0.343547691,15.1,7.6,46.8,0,778.855,41754.48,0.205144291,0.077478043,0.127666248,0.301921885,0.698078115,0.014879107,0.12399256,4.49266432443e-07,0.79363469859
1400000US11001009604,1400000US11001009604,45.2,97.9,0.060810811,0.317567568,0.356469003,9.5,5.6,50.8,0,691.152,42767.65,0.151454363,0.074724173,0.076730191,0.704225352,0.295774648,0.054171181,0.043336945,5.39120259256e-05,95.2362592798
1400000US11001009700,1400000US11001007304,25.4,97.8,0.030769231,0.330769231,0.449263158,5.3,10.6,52.4,0,612.612,29517.95,0.437696806,0.161718399,0.275978408,0.214430209,0.785569791,0.025623736,0.33513149,4.86816382551e-07,1.21150057694
1400000US11001009700,1400000US11001009700,28.5,98.8,0,0.404878049,0.373745174,4.9,10.1,36.8,0,672.826,43309.57,0.213321724,0.071397475,0.141924249,0.410404624,0.589595376,0.041618497,0.247398844,3.92140506126e-05,97.5888376891
1400000US11001009700,1400000US11001009801,21.4,98.1,0,0.552419355,0.382702703,3.1,15.5,43.6,0,421.498,21271.25,0.480288462,0.2,0.280288462,0.17080292,0.82919708,0.03649635,0.411678832,2.60422734598e-07,0.648093006976
1400000US11001009700,1400000US11001009802,24.3,98.3,0.118012422,0.50931677,0.376226827,2.7,13.4,53.2,0,439.824,33865.14,0.409422322,0.194615816,0.214806506,0.287456446,0.712543554,0.041811847,0.280487805,9.2926101805e-08,0.2312576774
1400000US11001009700,1400000US11001009804,26.8,97.8,0,0.272401434,0.347445255,7.4,11.6,42,0,655.809,29503.55,0.334117647,0.128235294,0.205882353,0.321902655,0.678097345,0.07079646,0.212389381,1.15994935653e-08,0.0288667219309
1400000US11001009700,1400000US11001009806,27.3,97.8,0,0.384083045,0.341638119,6.3,11.8,45.8,0,620.466,26398.6,0.409175554,0.189605553,0.219570002,0.13170114,0.86829886,0.016884762,0.302237231,1.17107028269e-07,0.291434794301
1400000US11001009801,1400000US11001009700,28.5,98.8,0,0.404878049,0.373745174,4.9,10.1,36.8,0,672.826,43309.57,0.213321724,0.071397475,0.141924249,0.410404624,0.589595376,0.041618497,0.247398844,5.55479677114e-07,1.15688081258
1400000US11001009801,1400000US11001009801,21.4,98.1,0,0.552419355,0.382702703,3.1,15.5,43.6,0,421.498,21271.25,0.480288462,0.2,0.280288462,0.17080292,0.82919708,0.03649635,0.411678832,4.20325900936e-05,87.5400108873
1400000US11001009801,1400000US11001009802,24.3,98.3,0.118012422,0.50931677,0.376226827,2.7,13.4,53.2,0,439.824,33865.14,0.409422322,0.194615816,0.214806506,0.287456446,0.712543554,0.041811847,0.280487805,2.76013032684e-06,5.74844039647
1400000US11001009801,1400000US11001009803,32.8,96.8,0,0.30212766,0.395620438,11.2,13.4,38.4,0,739.585,30489.23,0.348795718,0.133809099,0.214986619,0.200205339,0.799794661,0.023613963,0.213552361,1.67291553851e-06,3.48413086439
1400000US11001009801,1400000US11001009804,26.8,97.8,0,0.272401434,0.347445255,7.4,11.6,42,0,655.809,29503.55,0.334117647,0.128235294,0.205882353,0.321902655,0.678097345,0.07079646,0.212389381,2.96454927118e-07,0.617417758213
1400000US11001009801,1400000US11001009806,27.3,97.8,0,0.384083045,0.341638119,6.3,11.8,45.8,0,620.466,26398.6,0.409175554,0.189605553,0.219570002,0.13170114,0.86829886,0.016884762,0.302237231,6.97720885435e-07,1.45312229799
1400000US11001009802,1400000US11001009700,28.5,98.8,0,0.404878049,0.373745174,4.9,10.1,36.8,0,672.826,43309.57,0.213321724,0.071397475,0.141924249,0.410404624,0.589595376,0.041618497,0.247398844,4.49820345282e-08,0.210989422831
1400000US11001009802,1400000US11001009801,21.4,98.1,0,0.552419355,0.382702703,3.1,15.5,43.6,0,421.498,21271.25,0.480288462,0.2,0.280288462,0.17080292,0.82919708,0.03649635,0.411678832,1.15710292139e-09,0.00542742186076
1400000US11001009802,1400000US11001009802,24.3,98.3,0.118012422,0.50931677,0.376226827,2.7,13.4,53.2,0,439.824,33865.14,0.409422322,0.194615816,0.214806506,0.287456446,0.712543554,0.041811847,0.280487805,2.01726380472e-05,94.6202923724
1400000US11001009802,1400000US11001009806,27.3,97.8,0,0.384083045,0.341638119,6.3,11.8,45.8,0,620.466,26398.6,0.409175554,0.189605553,0.219570002,0.13170114,0.86829886,0.016884762,0.302237231,1.10079433863e-06,5.16330496386
1400000US11001009803,1400000US11001007302,35.1,95.8,0,0.368932039,0.29911155,11,6.7,46.4,0,692.461,42923.42,0.224923077,0.094461538,0.130461538,0.369701727,0.630298273,0.040031397,0.131868132,3.03344789662e-07,0.562925682118
1400000US11001009803,1400000US11001009801,21.4,98.1,0,0.552419355,0.382702703,3.1,15.5,43.6,0,421.498,21271.25,0.480288462,0.2,0.280288462,0.17080292,0.82919708,0.03649635,0.411678832,1.00856239899e-09,0.00187161835561
1400000US11001009803,1400000US11001009803,32.8,96.8,0,0.30212766,0.395620438,11.2,13.4,38.4,0,739.585,30489.23,0.348795718,0.133809099,0.214986619,0.200205339,0.799794661,0.023613963,0.213552361,5.08728303569e-05,94.4061797198
1400000US11001009803,1400000US11001009804,26.8,97.8,0,0.272401434,0.347445255,7.4,11.6,42,0,655.809,29503.55,0.334117647,0.128235294,0.205882353,0.321902655,0.678097345,0.07079646,0.212389381,7.48071066424e-09,0.0138821707077
1400000US11001009803,1400000US11001009806,27.3,97.8,0,0.384083045,0.341638119,6.3,11.8,45.8,0,620.466,26398.6,0.409175554,0.189605553,0.219570002,0.13170114,0.86829886,0.016884762,0.302237231,9.51956141866e-07,1.76657249034
1400000US11001009803,1400000US11001009807,34.9,96.8,0.108303249,0.429602888,0.41190253,9.7,6.9,43.7,0,650.573,39369.48,0.191058218,0.076873593,0.114184625,0.414614774,0.585385226,0.029388403,0.107227959,1.75056034786e-06,3.24856536684
1400000US11001009804,1400000US11001007302,35.1,95.8,0,0.368932039,0.29911155,11,6.7,46.4,0,692.461,42923.42,0.224923077,0.094461538,0.130461538,0.369701727,0.630298273,0.040031397,0.131868132,1.38007774277e-06,2.55919623878
1400000US11001009804,1400000US11001009801,21.4,98.1,0,0.552419355,0.382702703,3.1,15.5,43.6,0,421.498,21271.25,0.480288462,0.2,0.280288462,0.17080292,0.82919708,0.03649635,0.411678832,1.11516959779e-06,2.06795439982
1400000US11001009804,1400000US11001009803,32.8,96.8,0,0.30212766,0.395620438,11.2,13.4,38.4,0,739.585,30489.23,0.348795718,0.133809099,0.214986619,0.200205339,0.799794661,0.023613963,0.213552361,2.34369268872e-06,4.34610988058
1400000US11001009804,1400000US11001009804,26.8,97.8,0,0.272401434,0.347445255,7.4,11.6,42,0,655.809,29503.55,0.334117647,0.128235294,0.205882353,0.321902655,0.678097345,0.07079646,0.212389381,4.90872771888e-05,91.0267380309
1400000US11001009807,1400000US11001007301,23.7,30,0.039443155,0.104408353,0.141809291,36,1.9,21.3,0,1349.579,64300.7,0.025480458,0.012740229,0.012740229,0.031594416,0.968405584,0.005143277,0.082292432,1.10297892902e-07,0.100538782774
1400000US11001009807,1400000US11001007302,35.1,95.8,0,0.368932039,0.29911155,11,6.7,46.4,0,692.461,42923.42,0.224923077,0.094461538,0.130461538,0.369701727,0.630298273,0.040031397,0.131868132,1.42353923412e-08,0.012975850949
1400000US11001009807,1400000US11001007308,19.1,85.1,0.055944056,0.576923077,#DIV/0!,(X),61,24.1,0,0,0,0.903141361,0.52617801,0.376963351,#DIV/0!,#DIV/0!,0.0,0.0,1.93164734308e-07,0.17607360169
1400000US11001009807,1400000US11001009806,27.3,97.8,0,0.384083045,0.341638119,6.3,11.8,45.8,0,620.466,26398.6,0.409175554,0.189605553,0.219570002,0.13170114,0.86829886,0.016884762,0.302237231,4.2494234807e-08,0.0387343631868
1400000US11001009807,1400000US11001009807,34.9,96.8,0.108303249,0.429602888,0.41190253,9.7,6.9,43.7,0,650.573,39369.48,0.191058218,0.076873593,0.114184625,0.414614774,0.585385226,0.029388403,0.107227959,0.000108328237394,98.7434015379
1400000US11001009807,1400000US11001009808,29.3,97.5,0,0.431095406,0.387543253,5.5,14.1,35.8,0,767.074,33651.77,0.294426494,0.126817447,0.167609047,0.074789916,0.925210084,0.021848739,0.219327731,1.01838089088e-06,0.928274987628
1400000US11001009810,1400000US11001009806,27.3,97.8,0,0.384083045,0.341638119,6.3,11.8,45.8,0,620.466,26398.6,0.409175554,0.189605553,0.219570002,0.13170114,0.86829886,0.016884762,0.302237231,3.78331059002e-05,89.7211651009
1400000US11001009810,1400000US11001009807,34.9,96.8,0.108303249,0.429602888,0.41190253,9.7,6.9,43.7,0,650.573,39369.48,0.191058218,0.076873593,0.114184625,0.414614774,0.585385226,0.029388403,0.107227959,3.5023145585e-06,8.30573475958
1400000US11001009810,1400000US11001009808,29.3,97.5,0,0.431095406,0.387543253,5.5,14.1,35.8,0,767.074,33651.77,0.294426494,0.126817447,0.167609047,0.074789916,0.925210084,0.021848739,0.219327731,8.3200391926e-07,1.973096293
1400000US11001009811,1400000US11001009700,28.5,98.8,0,0.404878049,0.373745174,4.9,10.1,36.8,0,672.826,43309.57,0.213321724,0.071397475,0.141924249,0.410404624,0.589595376,0.041618497,0.247398844,5.76904200186e-08,0.119262150514
1400000US11001009811,1400000US11001009806,27.3,97.8,0,0.384083045,0.341638119,6.3,11.8,45.8,0,620.466,26398.6,0.409175554,0.189605553,0.219570002,0.13170114,0.86829886,0.016884762,0.302237231,4.82475453132e-05,99.7411010221
1400000US11001009811,1400000US11001009808,29.3,97.5,0,0.431095406,0.387543253,5.5,14.1,35.8,0,767.074,33651.77,0.294426494,0.126817447,0.167609047,0.074789916,0.925210084,0.021848739,0.219327731,6.75437735584e-08,0.139631773973
1400000US11001009901,1400000US11001007604,39.2,94.4,0.179577465,0.193661972,0.345351044,21.4,4.1,36.6,0.009724473,692.461,46876.6,0.14620506,0.050865513,0.095339547,0.36863194,0.63136806,0.017172295,0.119061248,4.67620270363e-08,0.0213127626125
1400000US11001009901,1400000US11001007703,29.4,96.2,0,0.439189189,0.357088123,8.5,9.6,42,0,693.77,33039.16,0.323183993,0.125706829,0.197477164,0.208833152,0.791166848,0.02780807,0.257906216,8.75838519677e-07,0.399181550499
1400000US11001009901,1400000US11001007708,32.7,98.3,0,0.298578199,0.449116392,2.4,4,43.7,0,743.512,33225.04,0.242240727,0.089704769,0.152535958,0.180555556,0.819444444,0.024305556,0.245659722,1.58392680541e-07,0.0721907456519
1400000US11001009901,1400000US11001007709,37.9,95.9,0.058558559,0.346846847,0.330309902,10.2,7,35.1,0.055555556,702.933,38395.59,0.146839223,0.06172225,0.085116974,0.331578947,0.668421053,0.023157895,0.101052632,6.05168480526e-07,0.275818072558
1400000US11001009901,1400000US11001009901,49.9,93.9,0.210526316,0.219298246,0.27189683,32,4.3,45,0,874.412,80076.77,0.065652174,0.028695652,0.036956522,0.859266601,0.140733399,0.041625372,0.019821606,0.000215602385835,98.2652540795
1400000US11001009901,1400000US11001009902,42.5,96.4,0.058823529,0.328431373,0.325306893,13.8,7.8,47.9,0.006944444,750.057,53860.11,0.127747253,0.048076923,0.07967033,0.754637437,0.245362563,0.05227656,0.032040472,2.1200245619e-06,0.966245115623
1400000US11001009902,1400000US11001007603,39.5,90.7,0.073170732,0.162601626,0.261223162,28.5,5.6,37.9,0.010638298,747.439,42983.63,0.161987041,0.055915527,0.106071514,0.491104869,0.508895131,0.031367041,0.098782772,3.45701761286e-07,0.258485493423
1400000US11001009902,1400000US11001007604,39.2,94.4,0.179577465,0.193661972,0.345351044,21.4,4.1,36.6,0.009724473,692.461,46876.6,0.14620506,0.050865513,0.095339547,0.36863194,0.63136806,0.017172295,0.119061248,5.38160794561e-08,0.0402389498987
1400000US11001009902,1400000US11001007707,37.0,97.7,0.032894737,0.296052632,0.362301102,13.5,6.2,45.6,0.006952491,730.422,43971.93,0.198774314,0.076205702,0.122568612,0.592692828,0.407307172,0.036535859,0.154262517,1.71785423194e-07,0.128446090966
