GEO_ID,ACS_edu1,ACS_edu2,ACS_edu3,ACS_edu4
1400000US51059452802,0.931785199,-2.866739307,-1.071197036,-0.149590133
1400000US51059460100,-1.902812433,-0.14308242,0.335918546,-0.082987903
1400000US51059460200,-1.477033737,-0.763868935,0.307076042,-0.297614743
1400000US51059460300,-2.101721408,0.181372346,0.221434539,0.018788793
1400000US51059460400,-1.335082769,0.262339287,0.928400644,-0.085646822
1400000US51059460501,-0.591030403,-1.998090252,0.79008108,-0.39876078
1400000US51059460502,-1.55511447,-0.054393205,0.538056609,0.080868087
1400000US51059460600,-0.348065446,-1.007564796,0.038723476,-0.211215708
1400000US51059460701,0.552401406,-0.344121951,-0.161138269,0.252879167
1400000US51059460702,-0.138905183,0.484068616,0.804973862,-0.169763616
1400000US51059460800,-1.675818524,0.423365099,-0.587192573,0.022482325
1400000US51059460900,-0.488585999,-1.529914653,-0.457589444,-0.435417892
1400000US51059461000,-1.362981465,-0.596813999,-0.131394067,-0.153179919
1400000US51059461100,0.117607292,-2.239911439,0.095171216,-0.26721191
1400000US51059461201,-1.15385278,-0.582771346,0.348367952,-0.441162852
1400000US51059461202,-1.072983262,0.240384222,1.111781402,-0.229801795
1400000US51059461500,-1.404716508,-1.015952709,0.122287397,-0.324199993
1400000US51059461601,-1.798931158,0.020254001,-1.098165298,0.071712763
1400000US51059461602,-2.282833264,0.096251517,0.279687644,-0.185937372
1400000US51059461700,-0.493903727,-0.023212421,-0.17957322,-0.062914305
1400000US51059461801,-1.26452893,0.367470421,0.699695283,0.034792794
1400000US51059461802,-0.614246113,-0.811028958,0.054215931,-0.153381132
1400000US51059461901,1.684186193,-2.264005307,-0.411372735,-0.285297647
1400000US51059461902,-1.270108201,1.359061597,-2.16714544,0.710872299
1400000US51059470100,-1.789200653,0.295928476,0.329331013,-0.258311919
1400000US51059470300,-2.07605014,-0.078349972,0.404711791,-0.311066444
1400000US51059470400,-1.565063706,-0.642201419,1.013324613,-0.314742532
1400000US51059470500,-1.420070679,-0.91621687,-0.08146159,-0.226402481
1400000US51059470600,-1.829067788,0.025043094,0.057064052,-0.025018262
1400000US51059470700,-1.808790734,0.181236035,0.57128546,0.010040077
1400000US51059470800,-2.36093266,-0.283109758,-0.297878684,0.037803061
1400000US51059470900,-1.643538145,0.33223233,0.388096867,-0.183524915
1400000US51059471000,-2.126847205,0.262429386,-0.063989404,0.189111338
1400000US51059471100,0.087366424,-0.497692374,0.202353924,0.043074302
1400000US51059471201,-1.030699308,-0.61583989,-1.180340061,0.003777566
1400000US51059471202,-1.107225609,-0.702068242,0.783519236,-0.255408761
1400000US51059471301,-2.877989925,0.390490831,-1.364715888,0.484782416
1400000US51059471303,-1.739125189,-0.283340565,-1.42798092,0.229593066
1400000US51059471304,-1.476731912,0.060039895,1.381404608,-0.422533762
1400000US51059471401,-1.493417303,-0.33662261,-0.892376966,0.172566153
1400000US51059471402,0.328332126,-0.527430016,-0.526561714,0.484478939
1400000US51059480100,-1.64197196,-0.234766676,0.291890809,-0.182925661
1400000US51059480201,-1.50340216,-1.711328375,-0.083220963,-0.442740818
1400000US51059480202,-2.553214741,0.363557861,-0.810641251,-0.012944017
1400000US51059480203,-0.996497523,0.496710756,0.715797906,-0.250190458
1400000US51059480300,-1.692938954,-0.244647463,0.479436464,-0.324382678
1400000US51059480401,-1.299551253,-0.059404231,1.870369229,-0.155642341
1400000US51059480402,-1.036606834,-0.850994851,0.595472165,-0.296220973
1400000US51059480501,-1.286478011,0.08752486,1.529576012,-0.411970477
1400000US51059480502,-0.908140775,0.026142408,0.280390848,0.113492274
1400000US51059480503,-0.083756708,-0.182142617,0.615743724,-0.061723628
1400000US51059480504,-0.538088648,-2.050595867,1.206175196,-0.24759567
1400000US51059480505,-1.558435468,0.254360245,-0.365982685,0.227701826
1400000US51059480801,0.52569037,-0.115950716,0.702902165,0.4007074
1400000US51059480802,-1.130983158,0.028997347,-0.225637117,0.208282786
1400000US51059480901,1.496651022,-1.736036375,-0.565653073,0.097189102
1400000US51059480902,0.18169182,-0.513482706,-0.531743337,0.528061585
1400000US51059480903,0.656621345,-0.709871927,0.510847388,-0.280904689
1400000US51059481000,-0.034283763,0.859435331,0.760598465,0.268821611
1400000US51059481101,-2.279619131,0.058146867,0.315640866,0.19887691
1400000US51059481102,-2.045530042,0.218535907,0.154223089,0.185334851
1400000US51059481103,0.145626186,0.409852535,0.642384574,-0.090779932
1400000US51059481104,-1.227052988,-0.396134353,1.604656109,-0.116159375
1400000US51059481105,-1.651015164,0.044086979,1.177347102,-0.205586952
1400000US51059481106,-0.856832629,0.036983362,1.11912144,-0.280432094
1400000US51059481201,-0.484617139,-0.328933306,1.063257383,-0.525398029
1400000US51059481202,0.657004247,-0.766564889,0.027869269,0.592107997
1400000US51059481400,-1.372907984,0.320675999,0.681755592,0.130867321
1400000US51059481500,-0.367366512,-2.218974578,1.069927321,-0.448304239
1400000US51059481600,-1.014921568,-1.231239374,1.15987203,-0.340655378
1400000US51059481701,-1.580344335,-0.328142059,0.736702636,-0.21748429
1400000US51059481702,-1.5672433,0.486686029,-0.022515974,0.215909659
1400000US51059481900,-1.626792119,0.074846439,-0.255836166,0.007610008
1400000US51059482001,-1.848341034,-0.229916788,0.357914222,0.03957077
1400000US51059482002,-2.045276036,0.336061479,-0.191071828,0.300311733
1400000US51059482100,-0.279865373,-0.987855012,0.027396268,-0.12440025
1400000US51059482201,0.408242103,-2.849629869,0.420703361,-0.173431663
1400000US51059482202,-1.005908535,0.4124284,0.883700149,0.030558582
1400000US51059482203,-2.341144092,0.61949188,-1.267692439,0.006398955
1400000US51059482301,-0.848450055,-0.66409703,0.746438859,-0.128106855
1400000US51059482302,1.588329976,-2.791100323,-1.021536554,-0.470069696
1400000US51059482303,-1.241768651,0.157001452,1.322793592,-0.050510484
1400000US51059482400,-1.482234699,-1.078397881,0.621938639,-0.149042899
1400000US51059482501,0.053166733,-1.322644133,0.124050271,-0.279298863
1400000US51059482502,-1.378360394,-0.025586356,0.410826167,-0.038355151
1400000US51059482503,-1.473995014,-0.355907741,0.784431158,-0.195716669
1400000US51059482504,-1.221811524,-0.71025268,0.829291044,-0.185600582
1400000US51059482601,-0.569177144,-0.212840849,0.151958236,0.018125237
1400000US51059482602,-1.265550253,-0.492994609,0.895419482,-0.212831038
1400000US51059490101,-0.170819388,0.307166403,0.110764601,-0.278486522
1400000US51059490103,0.768870998,0.481643081,-0.086709084,-0.322947725
1400000US51059490501,-0.438267562,-0.323380738,0.278984628,-0.273001947
1400000US51059490502,-0.96865243,-0.311053368,0.071623052,-0.178000769
1400000US51059491000,-1.280330837,-0.775762719,0.863702137,-0.00873097
1400000US51059491101,-0.825915074,-0.310540573,0.150609682,-0.163018883
1400000US51059491102,-0.014935674,0.694520391,0.53333991,0.118487559
1400000US51059491103,1.056597523,-0.114347818,0.465364389,0.292308922
1400000US51059491201,0.224604073,-0.23098834,0.23057636,0.175902165
1400000US51059491202,-0.759317951,0.813036379,0.095966301,-0.092505313
1400000US51059491301,-0.700211231,-0.056646179,1.066701081,0.177511565
1400000US51059491302,-1.324371269,0.304319192,0.735214684,0.390953204
1400000US51059491303,0.968564026,0.140060852,0.187607572,-0.103668687
1400000US51059491401,-0.258059656,0.934527759,0.321620895,0.091155561
1400000US51059491402,-0.522834443,0.504636059,1.160008595,0.258811769
1400000US51059491403,-0.856309364,-0.491988753,0.660519391,-0.064536121
1400000US51059491404,0.168779293,-0.364555493,1.046634063,0.078746997
1400000US51059491405,-0.907973251,-0.407996605,0.57127228,-0.114568561
1400000US51059491501,-0.154193186,0.230255486,0.388827164,-0.295802449
1400000US51059491502,-0.607620929,-0.41996908,0.517792789,-0.051899294
1400000US51059491601,0.599134737,0.731764029,0.362636391,-0.112284114
1400000US51059491602,-0.068549517,0.771856249,0.43916059,0.065263796
1400000US51059491701,-1.505932921,0.202888532,-0.335311071,-0.108676832
1400000US51059491702,-1.895436824,0.859409186,-1.386688432,-0.061452734
1400000US51059491703,-1.494434023,0.259134114,-0.281478668,0.113275772
1400000US51059491704,-1.914773467,0.478218051,-0.938013964,0.147976513
1400000US51059491705,-1.235526871,-0.006900809,0.788452311,0.185326751
1400000US51059491801,-1.246670308,0.320916465,-0.517516153,0.306412863
1400000US51059491802,-0.012814545,-0.958563214,0.704780792,-0.517662485
1400000US51059491803,-0.671909542,0.101340343,0.02324626,0.264429241
1400000US51059492000,-0.668636553,-0.016723962,0.750713385,-0.358647344
1400000US51059492100,-1.089034991,-0.589618594,0.191750914,-0.018863197
1400000US51059492201,-0.551102382,-1.417718499,1.019608635,-0.012960936
1400000US51059492202,-1.152626955,-0.069875124,1.128200483,-0.286647858
1400000US51059492203,-0.891728791,-0.831984023,0.990158133,-0.040672486
1400000US51059492300,0.388193542,-0.370973881,0.303018603,-0.104514557
1400000US51059492400,0.048521001,-0.534115803,0.29405067,0.186871531
1400000US51059492500,-0.891406018,-0.048835315,0.333488091,0.004211999
1400000US51059980100,0.474770142,0.732532254,1.278329466,2.573680255
1400000US51059980200,0.474770142,0.732532254,1.278329466,2.573680255
1400000US51059980300,0.474770142,0.732532254,1.278329466,2.573680255
1400000US51510200102,0.192533979,-0.07267017,-0.659405068,-0.247938623
1400000US51510200103,1.240368975,-0.176342749,0.2535969,-0.064849793
1400000US51510200104,0.684358555,-0.524057657,-0.20320447,0.504766902
1400000US51510200105,0.738399712,-0.185136418,-0.591797099,0.127507103
1400000US51510200106,2.091800086,-5.513942647,-0.641437994,-0.122648809
1400000US51510200107,-2.262064488,0.422028612,-0.645834941,0.091579339
1400000US51510200201,-0.607704908,0.452752818,1.198344527,0.279142485
1400000US51510200202,-1.890125375,0.184428369,0.508816207,-0.216559657
1400000US51510200301,-0.882984201,-0.038648311,-0.526756585,0.124796093
1400000US51510200302,-0.667530286,0.586683895,0.051690708,0.25299776
1400000US51510200303,-1.173460377,0.906040244,-0.750391313,0.426980634
1400000US51510200403,-2.471623584,0.363241431,-0.716792387,0.007668009
1400000US51510200404,-1.284172439,-2.82263904,-0.978730123,-0.25823803
1400000US51510200405,-0.870157142,0.868348204,-0.237580208,0.169121615
1400000US51510200406,0.242895783,-0.719741722,-0.320576229,-0.048794838
1400000US51510200407,0.147311377,-2.422673068,0.255152199,-0.202148852
1400000US51510200500,-1.785564176,0.641496712,-1.184271554,0.566046906
1400000US51510200600,1.106754007,-0.810869676,0.098506995,-0.18768851
1400000US51510200701,-3.788799312,0.106760008,-1.59059564,0.0949501
1400000US51510200702,-1.588038714,-0.925608641,-0.707884886,-0.226065591
1400000US51510200703,-2.031843988,0.80799385,-1.446001103,0.144618495
1400000US51510200801,-0.81749077,-0.757310475,1.184370458,0.02063716
1400000US51510200802,-1.404520278,-0.54087711,-0.438349029,0.165746221
1400000US51510200900,-1.283596153,-0.978756352,0.527848868,-0.198097629
1400000US51510201000,-2.688053173,0.549024677,-1.444537991,-0.209637882
1400000US51510201100,-1.930077723,0.249523452,0.246376472,-0.028318868
1400000US51510201202,-1.013013947,0.073747333,1.215542824,-0.140429242
1400000US51510201203,0.51523165,-0.12807199,-0.161426979,0.635233044
1400000US51510201204,0.317863403,1.375740017,-0.163726712,-0.154579336
1400000US51510201300,-0.840800181,0.780222825,0.085774887,-0.072142206
1400000US51510201400,-1.148127053,-1.156534463,0.316947136,-0.088792974
1400000US51510201500,-1.595329224,0.72337329,-0.689188055,0.116394804
1400000US51510201600,-0.008381179,-1.869424906,0.771759901,-0.342588512
1400000US51510201801,-3.132538057,0.490986724,-1.895082305,0.227119214
1400000US51510201802,-2.942717053,0.627416852,-2.006839974,0.022337848
1400000US51510201900,-3.215800412,0.476896963,-1.888906199,-0.12262899
1400000US51510202001,-2.753305586,-0.432033948,-1.057720381,-0.11435493
1400000US51510202002,-2.099377735,0.325386925,-0.173253742,0.022251175
1400000US51610500100,-1.040126493,-0.149314602,-0.077002078,-0.372934629
1400000US51610500200,-0.566362689,0.337272552,1.23405805,-0.133395042
1400000US51610500300,-1.697843202,-0.336522801,0.365658709,-0.353130771
