GEO_ID,ACS_MA,ACS_AAPp,ACS_24pb,ACS_24plh,ACS_25ph,ACS_25pb,ASC_UEP,ACS_NWP,ACS_p1000,ACS_MGR,ACS_OO,ACS_RO,ACS_FOC,ACS_FRC,ACS_BPL,ACS_MBPL,ACS_FBPL,ACS_MI
1400000US24033802001,30.1,85.3,13.1,8.1,39.8,12.7,4.2,28.8,0,974,0.282666667,0.717333333,0.007111111,0.194666667,3.3,4.5,2.4,50414
1400000US24033802002,36.3,93.6,28,0,30.8,23.2,5.3,27.1,0,1321,0.739471806,0.260528194,0.099928622,0.087080657,3.3,2.8,3.6,68664
1400000US24033802103,39.1,84.3,0,29.4,33.2,33.5,3.1,24.5,0.012195122,2000,0.904411765,0.095588235,0.055147059,0,1,1.6,0.5,79177
1400000US24033802104,36.7,88.7,0,0,44.2,10.8,9.1,22.2,0,1090,0.551847437,0.448152563,0.10727056,0.091775924,2,3.2,1,51542
1400000US24033802106,28.5,95.9,21.1,6.4,36.3,17.5,7.4,22.6,0,1029,0.253231492,0.746768508,0.055229142,0.137485311,12.5,16,9.5,43252
1400000US24033802107,26,98.4,24.8,6.5,41,8.9,8.8,23.2,0,1099,0.293867638,0.706132362,0.044930176,0.177292046,8.4,10.6,6.5,50663
1400000US24033802201,38.4,69.5,9.8,6.5,42.2,20,5.5,26.7,0,1542,0.962424242,0.037575758,0.086060606,0.026666667,8.2,3,11.9,50958
1400000US24033802203,36.5,86.9,20.3,8,42.1,16.1,6.3,26.7,0,1133,0.657296651,0.342703349,0.037679426,0.083732057,4.7,4.2,5.1,54393
1400000US24033802204,42.2,90.6,24.1,0,34.6,20,5.5,30.4,0,1163,0.972273567,0.027726433,0.152957486,0,3.9,4.5,3.4,76500
1400000US24033802301,39.6,86.3,20.3,5.1,49.5,16.7,12.3,28.4,0,1236,0.886792453,0.113207547,0.086792453,0.018113208,3.8,4.2,3.5,69351
1400000US24033802404,26.5,91.6,10.3,0,44.2,13.3,8.2,24.2,0,992,0.336683417,0.663316583,0.114461195,0.249022892,18.8,19.3,18.5,47973
1400000US24033802405,38,90.9,6.1,15.4,31.6,15.2,8.9,24.6,0,1148,0.459390863,0.540609137,0.078045685,0.098984772,8.1,8.9,7.4,52836
1400000US24033802406,37.3,87.8,32.1,20.5,46.1,17.2,7.7,25.5,0,992,0.403690888,0.596309112,0.044982699,0.028835063,9.9,8,11.6,64531
1400000US24033802407,34.9,91,24.2,15.6,42.3,16.1,7.7,19.9,0,1112,0.205663189,0.794336811,0.018380527,0.134128167,15.1,16.9,13.8,54072
1400000US24033802408,34.7,81.4,0,0,31.5,19.6,7.9,27.4,0,857,0.246451613,0.753548387,0.019354839,0.105806452,22,19.5,24.6,39788
1400000US24033802501,35,91,4.5,7.5,44.5,12.7,7.3,18.9,0,1095,0.401342282,0.598657718,0.067785235,0.102684564,7.5,6.2,8.8,52287
1400000US24033802502,36.1,80.8,66.7,0,41,8.8,3.9,22.8,0,804,0.871004566,0.128995434,0.057077626,0.076484018,7.9,12.3,2.5,70061
1400000US24033802600,31.4,90.2,0,4.7,47.5,8.6,7.6,36.2,0,1185,0.636279926,0.363720074,0.052486188,0.08839779,4.9,1.3,8.6,49336
1400000US24033802700,37.9,87.8,11.1,0,48.3,6.9,5.8,33,0.016793893,839,0.753739931,0.246260069,0.108170311,0.036823936,7,5.5,8.3,51563
1400000US24033802803,33.5,90.8,13.1,20,38.1,15.4,7.6,24.3,0,1087,0.55787382,0.44212618,0.064580229,0.11574764,12.5,16.2,9.5,62019
1400000US24033802804,36.1,97.8,22.8,4.1,36.7,18,4,28.7,0,1155,0.599905971,0.400094029,0.049365303,0.155618242,6,6.2,5.7,63845
1400000US24033802805,35.1,95.6,26.8,6.3,40,12.4,10.7,32.8,0,1074,0.685420448,0.314579552,0.045977011,0.103448276,17.1,15.5,18.4,52582
1400000US24033802901,35.3,89.7,28.3,15.8,39,16.2,7.7,36.4,0,604,0.5859375,0.4140625,0.061848958,0.152994792,19.4,20.9,18.1,48077
1400000US24033803001,35.6,83.9,6.5,5.9,45.1,11.2,9.9,27.1,0.00625,1120,0.647773279,0.352226721,0.046558704,0.065789474,7,6.4,7.6,69621
1400000US24033803002,37.1,98.2,22.4,0,32.2,20.6,13.9,27.3,0,1023,0.721441125,0.278558875,0.122144112,0.086994728,8.4,5.7,10.7,63875
1400000US24033803100,39.4,91.9,7.1,0,24.6,24.5,12,25.9,0,921,0.642553191,0.357446809,0.056382979,0.043617021,15.6,20.8,11.1,55582
1400000US24033803200,31.8,97.7,4,3,52.4,15.1,2.4,23.5,0,1126,0.244424621,0.755575379,0.029438002,0.178412132,16.2,18.7,13.6,51303
1400000US24033803300,33.8,89.4,5.3,8.5,44.1,15.6,8.8,23.2,0,1215,0.712346477,0.287653523,0.039431157,0.056884292,10.2,7.3,12.6,61635
1400000US24033803401,30.9,86.8,37.6,15.2,33.5,5.7,14.2,37.1,0,1364,0.746136865,0.253863135,0.161147903,0.072847682,13.5,11.2,15.4,49375
1400000US24033803402,30.4,90.1,12.8,0,37.7,12.4,9.7,29,0.015212982,1168,0.567645366,0.432354634,0.097869891,0.123200921,16.6,14.5,18.2,54680
1400000US24033803508,27.4,88.4,7.8,12.2,34.1,14.9,7.4,36.2,0,960,0.361846154,0.638153846,0.012923077,0.238769231,31.8,36.8,28.1,39864
1400000US24033803509,26,95.1,23.6,0,49.5,15.3,11.3,21.6,0,1021,0.109147609,0.890852391,0.029106029,0.269230769,9.5,9.3,9.7,46333
1400000US24033803512,35.6,89.8,14.7,24.4,24.8,37.1,4.3,20.4,0.0111034,1446,0.61739503,0.38260497,0.052699229,0.059125964,2.2,3,1.7,82611
1400000US24033803513,32,89.9,14,15.5,13.4,43.3,6.2,16.8,0.007741935,1248,0.738095238,0.261904762,0.07047619,0.043333333,3.8,2.3,5,63939
1400000US24033803514,35.3,94.8,2,20.5,14.4,46.9,3.2,18.5,0,1715,0.545647558,0.454352442,0.03343949,0.100318471,6.6,0.7,10.4,77284
1400000US24033803516,33.7,83.4,6.2,19.7,12.7,43.1,5.2,16.2,0,1745,0.929115407,0.070884593,0.099004101,0.028705331,1.6,0,2.9,96929
1400000US24033803519,30.7,87.4,32.3,9.5,30.2,23,3.4,27.6,0,1574,0.555,0.445,0.075,0.106666667,5.8,2.8,7.8,67652
1400000US24033803520,40.7,89.4,0,36,18,56.2,5.2,25.2,0,2000,0.954344624,0.045655376,0.029455081,0.030927835,0.5,0,0.9,125909
1400000US24033803521,38.1,84.6,0,7.9,19.5,53.7,2.3,36.3,0.008510638,2000,0.740857503,0.259142497,0.053593947,0.025851198,3.2,2,3.9,104271
1400000US24033803522,37.9,92,5.3,18.1,22.1,39.1,5.2,21.3,0,1415,0.786073223,0.213926777,0.089734386,0.041636755,2.6,1.6,3.4,88750
1400000US24033803523,46.5,76.2,7.5,29.6,22,44.8,3.1,29.1,0.069298246,2000,0.946843854,0.053156146,0.073089701,0,3.9,2.5,5,131250
1400000US24033803524,35,91,16.7,4.7,25,26.2,5.6,20.1,0,1463,0.757575758,0.242424242,0.069023569,0.068181818,0.8,1.7,0,70878
1400000US24033803525,29.2,77.5,17.4,9.4,19.3,27,10.9,25.9,0,1168,0.132625995,0.867374005,0,0.216622458,13.1,12.8,13.3,50571
1400000US24033803526,40.6,89.9,0,0,29.4,29.1,5.4,25.3,0,1650,0.852281516,0.147718484,0.012374323,0.048723898,3.7,2.7,4.7,91719
1400000US24033803527,38.5,93,2.2,20.5,24.4,31.2,4.9,16.3,0,1720,0.860633484,0.139366516,0.048868778,0.05520362,2.2,1,3.2,93125
1400000US24033803601,43.7,89.5,9,10.1,34.1,33.6,6.4,31.2,0,1605,0.947229551,0.052770449,0.08003518,0,4.3,5.6,3.2,88397
1400000US24033803602,32.5,93.8,0,6,30.2,29.9,8,31.9,0,882,0.646464646,0.353535354,0.03030303,0.254208754,14,13.1,14.6,63214
1400000US24033803605,31.1,55,37.3,7.8,31.9,13.1,5.8,29.3,0,1453,0.804134929,0.195865071,0.017410229,0.061479869,10.5,10.6,10.4,75000
1400000US24033803606,35.2,41.1,32.1,5.6,29.6,19.9,4.1,34.1,0,1819,0.827427822,0.172572178,0.064304462,0.045275591,3,1.5,4.5,70446
1400000US24033803607,38.8,65.3,9.5,4.1,20.8,37.6,2.8,29.7,0,2000,0.947267498,0.052732502,0.036433365,0,2,1,3.1,100982
1400000US24033803608,38.7,67.5,16.8,15.3,30.2,27.3,3.1,24.3,0,990,0.803004044,0.196995956,0.03870595,0,6.3,1.3,10.7,73068
1400000US24033803610,31,51.7,19.9,0,34.6,26.6,6.5,33.1,0,1162,0.771834061,0.228165939,0.007641921,0.03930131,8.2,6.2,10,56071
1400000US24033803612,30,82,33.9,3.6,46.7,14.4,7.5,17.2,0,1263,0.240415335,0.759584665,0.016773163,0.193290735,14.9,16.7,13.4,46111
1400000US24033803613,35.8,68.8,6.3,11.1,31.5,20.2,8.9,16.2,0,1103,0.377576672,0.622423328,0.003519356,0.046757164,4.6,6.7,2.5,51435
1400000US24033803700,30.3,40.3,14.7,2.4,30.8,15.6,7.2,20,0,1413,0.877984085,0.122015915,0.114058355,0.019893899,8.2,4.7,11.8,59813
1400000US24033803801,32.7,53.9,7.7,0,36.4,7.2,13.9,29.3,0,1575,0.819117647,0.180882353,0.047058824,0.05,13.8,11.8,15.9,55870
1400000US24033803803,29.6,59,14.2,11.6,34.2,17.3,9.4,19.7,0,1116,0.58839779,0.41160221,0.013812155,0.050828729,9.2,5.7,13.2,60481
1400000US24033803900,24.9,30,34.9,6.2,23.3,13.4,8.5,17.2,0.016025641,1062,0.649323621,0.350676379,0.043704475,0.089490114,7.9,7.4,8.6,65890
1400000US24033804001,29.6,87.1,13.6,0,39.3,15.7,8.7,27.9,0,1017,0.087037037,0.912962963,0.005555556,0.168981481,13,10.6,15.2,39028
1400000US24033804002,31.1,35.1,20.3,6.9,26.8,17.2,9.6,22.1,0,1044,0.492797574,0.507202426,0.034116755,0.105382866,12.3,8.5,16.3,54934
1400000US24033804101,33.1,71.2,14.6,3.5,33.8,34.9,5,26.7,0,972,0.601243339,0.398756661,0.031083481,0.040852575,4.7,3,6.6,66654
1400000US24033804102,30.2,63,15,4.2,37.7,15,9,28.4,0,1191,0.587293889,0.412706111,0.058680892,0.061105723,14.8,9.6,18.8,60211
1400000US24033804200,41.6,37.2,30.5,24,24,48.8,1.9,33.3,0,1804,0.96024735,0.03975265,0.094522968,0.002650177,9.5,8.9,10.1,88245
1400000US24033804300,29.3,61.2,23.4,0,31.5,8.4,8.3,28.3,0,1042,0.281515855,0.718484145,0.024748647,0.174787316,18.1,19.6,16.8,50877
1400000US24033804400,33.2,39.9,26.7,7,29.2,11.2,6.1,34.3,0.003565062,807,0.694306931,0.305693069,0.068069307,0.04950495,12.7,11.1,14,51750
1400000US24033804600,30.4,36.4,45.4,4.1,33.5,13.8,8.8,27,0.010909091,1115,0.661057692,0.338942308,0.076923077,0.007211538,14,15.2,12.8,52813
1400000US24033804700,39.4,40.4,37.9,5.3,19.9,33,6.6,24.4,0,986,0.806378132,0.193621868,0.022019742,0.012908125,13.5,11.1,16.2,69479
1400000US24033804801,35.8,79.9,31.8,30.2,45.7,18.8,4.4,9.7,0,868,0.093208092,0.906791908,0,0.077312139,16,15.5,16.5,41549
1400000US24033804802,30.5,63.3,15.4,4.2,33.9,20.2,9.1,26.8,0,1071,0,1,0,0.062553556,21.6,11.9,31.4,34909
1400000US24033804900,49.5,81.4,13.7,17.2,33.9,15.9,6.8,56.3,0,1104,0.318309859,0.681690141,0.00915493,0.128169014,21.3,13.8,25.3,41696
1400000US24033805000,33.5,59.3,25.7,28.8,31.6,16.1,5.1,22.2,0,1133,0.526443474,0.473556526,0.045123726,0.055312955,14.2,8.6,17.8,51765
1400000US24033805101,30.7,37.9,30.7,18.9,27.4,17.8,10.6,20,0,932,0.273577553,0.726422447,0.018706157,0.062353858,6.5,6.8,6.1,44844
1400000US24033805201,30.6,51.3,53.2,0,29,12.9,7.3,26.4,0,1090,0.441679627,0.558320373,0.043545879,0.125194401,22.9,25.3,20.7,50897
1400000US24033805202,30.5,69.3,21.7,0,27.1,24.9,6.5,21.8,0,1108,0.235294118,0.764705882,0,0.085850556,13,11.5,14.8,52603
1400000US24033805500,35.3,36.4,31.9,1.7,22.6,16.7,6.9,19.2,0,1039,0.533936652,0.466063348,0.023529412,0.062443439,10.2,8.6,12,62917
1400000US24033805601,28.7,6.7,80.2,0,11.4,3.1,14.9,10.6,0,1049,0.021709634,0.978290366,0,0.118724559,26.8,22.9,36.6,45581
1400000US24033805602,27.4,8.5,70.7,1.3,10.3,2.8,6.6,8.3,0.068027211,1155,0.127272727,0.872727273,0.028571429,0.09004329,21.3,18.7,27.2,50621
1400000US24033805700,33.2,29.7,26.5,15.4,20.7,16.7,9.8,17.9,0,1161,0.517560074,0.482439926,0.024029575,0.022181146,13.7,14.5,12.7,55208
1400000US24033805801,29.5,32.3,41.3,1.8,27.7,9.6,12.7,21.5,0,1141,0.837649402,0.162350598,0.034860558,0.045816733,17.6,13.1,22.5,73045
1400000US24033805802,26.7,33.3,36.5,8.3,20.3,23.5,7.9,20.9,0,1220,0.719026549,0.280973451,0.009955752,0.039823009,13.6,12.9,14.5,74250
1400000US24033805904,35.5,36.6,1.4,17.7,24.5,25.9,5.2,36.9,0,1212,0.693461951,0.306538049,0.042872454,0,19.3,24.3,14,56750
1400000US24033805906,26.6,34.2,15.8,26.1,31.1,24.2,9.4,16.5,0,1101,0.265996344,0.734003656,0.010054845,0.177330896,16.1,12.9,19.8,47716
1400000US24033805907,28.7,52.8,29.9,0,24.8,27.7,11.9,18.2,0,1252,0.350342727,0.649657273,0.019040366,0.025894897,14.7,16.5,13,50036
1400000US24033805908,33.6,65,41.2,4.2,24.4,18.9,15.9,10.2,0,1090,0.145400593,0.854599407,0.054401583,0.09396637,16.7,13.3,20.4,43478
1400000US24033805909,27.6,48.9,3,30,15.8,39.5,5.2,25,0,1131,0.147255689,0.852744311,0,0.208165997,19.8,22.7,16.5,44231
1400000US24033806000,33.6,32.2,57.5,4,18.7,14.6,4.7,19.4,0,1082,0.560943644,0.439056356,0.026867628,0.0327654,16.2,16.9,15.6,46821
1400000US24033806100,39.4,36.9,34.6,19.7,28,31.2,2.1,30.8,0,964,0.686413393,0.313586607,0.063747585,0.037990985,3.7,2.4,5.1,74441
1400000US24033806200,37.2,33.8,15.6,3,27.7,34.5,5.1,27.7,0,905,0.5505689,0.4494311,0.039190898,0.006321113,2.9,0.6,5.1,65581
1400000US24033806300,31.2,32.2,47.4,13.5,37.4,14.7,2.9,20.6,0,992,0.486330935,0.513669065,0.034532374,0.076258993,5.9,7.1,4.7,52404
1400000US24033806400,43.3,7.7,22.6,24.8,11,78.5,2.4,30.6,0.005132592,1066,0.901310717,0.098689283,0.037008481,0,4.6,4,5.2,128065
1400000US24033806501,28.5,32.2,41.2,6.2,27.3,17.7,6,23.3,0,962,0.326347305,0.673652695,0,0.084431138,11.6,9.5,14.3,49784
1400000US24033806601,30.4,29.1,36.5,11.7,24.6,7.8,9.8,17.9,0,1110,0.54768154,0.45231846,0.010498688,0.062992126,15.7,11.5,20.6,55625
1400000US24033806602,29.5,48.6,28.6,20.9,33.5,19.6,10.3,24.3,0,1110,0.559487952,0.440512048,0.023343373,0.098644578,12.1,11.2,12.8,65154
1400000US24033806706,34.3,46.9,0,13.7,30.8,35.4,7.2,25.9,0,1368,0.745774648,0.254225352,0.062676056,0.028169014,16.1,6,24.5,72055
1400000US24033806708,37.4,30.7,33.9,20.7,23.9,52.3,1.5,27.8,0,1066,0.518263859,0.481736141,0.034379029,0.078212291,13.6,9.5,16.7,59917
1400000US24033806710,35.7,63.6,12.1,32.6,17.9,54.5,4.2,25.2,0,1321,0.878787879,0.121212121,0.072983355,0,1.4,2,1,90052
1400000US24033806711,36.2,69.8,20.1,12.6,20.1,35.3,2,30.1,0,1348,0.550894085,0.449105915,0.04264099,0.129986245,9.1,7.1,10.8,66944
1400000US24033806712,35.2,61.9,4.9,31.7,35.5,33.4,3,15.6,0,1547,0.506482982,0.493517018,0.019448947,0.075364668,2.1,1,3.2,70422
1400000US24033806713,28.7,67.1,32.9,16.1,29,27.6,6,15.2,0,1138,0,1,0,0.247452693,20.7,20.5,20.8,43646
1400000US24033806714,31.7,66.6,5.6,18.5,50.2,14.3,13.3,13.2,0,1047,0,1,0,0.061349693,4.8,0.9,9.7,54816
1400000US24033806800,34.7,13.1,7.1,30.6,21.5,47.5,5.7,22,0,2000,0.851485149,0.148514851,0.011424219,0,4.3,4.1,4.5,95450
1400000US24033806900,35.4,12.7,18.6,24.4,18.9,30.2,3.2,22.5,0.010771993,1465,0.773611111,0.226388889,0.029861111,0.074305556,6.9,5.6,8,68958
1400000US24033807000,25.6,14.5,2.1,12,30.7,33.3,5.2,32,0,1049,0.489925769,0.510074231,0.023329799,0,27.9,32.9,22,60714
1400000US24033807102,31.2,24.8,0,21.4,14.9,54.9,6.3,22,0.034300792,1064,0.778234086,0.221765914,0.034907598,0.016427105,9.6,15.3,2.2,71528
1400000US24033807200,19.6,11.9,0.4,2.2,18.7,49,5.2,61.8,0,1081,0.158841941,0.841158059,0,0.024256651,67.1,70,63.2,18441
1400000US24033807301,28.1,28.3,2.6,46.2,12.1,61.8,3.3,28.4,0,1246,0.343884892,0.656115108,0.032374101,0.032374101,23.9,27.4,20.1,63194
1400000US24033807304,36.1,19.2,32.9,21,28.9,23.8,0,29.9,0,2000,0.872053872,0.127946128,0,0,5.3,5.4,5.1,83163
1400000US24033807305,31.6,39.8,18.6,17.1,24.5,29.9,8.6,22.8,0,1667,0.606090373,0.393909627,0.007858546,0.055992141,5.4,3.3,7.6,68214
1400000US24033807404,34.7,24.3,11.9,18,31.2,37,3.3,21.9,0,1738,0.709636248,0.290363752,0.019783025,0.007657945,2.7,2.5,3,80129
1400000US24033807405,39.8,17.2,16,18,22.3,36.1,6.4,27.6,0,1439,0.84623486,0.15376514,0.036861506,0.020537125,4.6,7.7,1.7,75607
1400000US24033807407,33.2,40.6,6.1,31.8,20.1,48.1,3.2,20.5,0.011379801,1125,0.656395892,0.343604108,0.030345472,0.035480859,1.9,0,3.7,77593
1400000US24033807408,42.1,24.7,19,31.2,20.4,49.6,2.4,22.7,0.018614271,1214,0.858411008,0.141588992,0.021304927,0.010652463,2,1.5,2.6,80386
1400000US24033807409,30.3,48.9,19.2,4.7,24.2,31,3,31.2,0,1144,0.301333333,0.698666667,0.067555556,0.180444444,13.8,12.5,15.3,72551
1400000US24033807410,33.1,55.2,26.5,20.5,24.3,26.2,12.2,17.8,0,1220,0.527797326,0.472202674,0.02885292,0.048557354,7.1,7.1,7,52292
1400000US51013100100,38.4,2.6,3.5,72.2,8.3,78.9,0.9,22.9,0.144636678,2000,0.883792049,0.116207951,0.014067278,0.006116208,0.9,0.9,0.9,161528
1400000US51013100200,42,2.1,21.7,17,6.9,77.5,0.5,27.5,0.200585652,2000,0.960168697,0.039831303,0.027179007,0.006091846,1.7,0,3.4,170185
1400000US51013100300,44.6,3.4,0,12.4,4.4,83.3,4.3,35.6,0.350993377,2000,0.898363907,0.101636093,0.016360932,0.013386217,1.2,0.8,1.7,193036
1400000US51013100400,47.3,0,14.6,48.5,4.2,87.7,1.3,32.9,0.343537415,2000,0.939297125,0.060702875,0.017571885,0,0.2,0,0.5,211818
1400000US51013100500,37.3,0,10.3,38.6,6.4,80.6,1.7,25.8,0.233278956,2000,0.787917738,0.212082262,0.028920308,0.007069409,4.3,3.9,4.7,174792
1400000US51013100600,43.1,5.4,0,39.9,11.3,75,3,30.9,0.172015404,1382,0.610501567,0.389498433,0.013322884,0.020376176,4.7,3.2,6.1,103393
1400000US51013100700,37.2,4.2,6.3,20.9,7.8,73,3.1,20.4,0.029065744,1296,0.702137998,0.297862002,0.009232264,0,2.2,1.5,2.6,105089
1400000US51013100800,31.6,29.8,16.3,56.5,32.4,36.7,1.8,28.8,0.049046322,1629,0.756701031,0.243298969,0.063917526,0.055670103,4.3,5.3,3.2,56094
1400000US51013100900,40,4.4,23.1,39.4,11.9,68,3,28,0.157114625,952,0.626237624,0.373762376,0.00990099,0.037128713,4.8,6.1,3.8,100476
1400000US51013101000,37.8,3.8,4.2,27.1,9.8,73.4,2.4,26.1,0.065762004,1172,0.791735537,0.208264463,0.070247934,0,4,4.3,3.8,134630
1400000US51013101100,36.5,2.7,0,55.3,5.1,82.2,0.6,24,0.080118694,2000,0.825171401,0.174828599,0.007835455,0.005876592,1.6,1.5,1.7,140417
1400000US51013101200,40.9,2.6,17.5,55.9,7.5,73.5,2.4,25.6,0.053191489,1984,0.834543987,0.165456013,0.01937046,0.017756255,4.8,2.9,6.4,149271
1400000US51013101300,36.5,0.6,12.1,79.4,10.1,73,3.8,17.8,0.030905077,1605,0.818058691,0.181941309,0.012641084,0.014446953,1.7,1.1,2.4,138558
1400000US51013101401,28,6.2,0,67.6,1.6,91,1.4,10.7,0,1761,0.231104651,0.768895349,0,0.042151163,5.3,2.9,7.6,88448
1400000US51013101402,32.3,0,0,100,4.9,88.7,0,16.5,0.044117647,1995,0.548387097,0.451612903,0.016129032,0,4.6,0,9.2,121636
1400000US51013101403,30.6,2.9,6.1,87.4,4.1,83.7,0.8,16.9,0,1906,0.275265554,0.724734446,0,0.023975721,4.5,3.4,5.8,99595
1400000US51013101404,35,4.2,0,85.8,1.2,87,3.6,24.5,0.01799775,1988,0.418549906,0.581450094,0,0,4.2,5.3,3.2,102819
1400000US51013101500,30.3,2.9,0,79.1,5.8,79.3,2.5,15.7,0.208023774,1575,0.392076901,0.607923099,0.017477425,0.044276143,6.6,7.3,6.1,102205
1400000US51013101601,30.5,1.3,0,100,3,82.3,2.3,24,0.067307692,1831,0.576177285,0.423822715,0.013850416,0,8.4,10.3,6.5,102159
1400000US51013101602,31.3,4,0,41.3,3.9,92.2,0,16.6,0,1320,0.457200403,0.542799597,0,0,5.4,1.8,8.2,94297
1400000US51013101603,28.8,1.6,4.8,93.2,4.8,91.2,3.5,12.2,0.082524272,2000,0.220674879,0.779325121,0.004284949,0,7.7,7.9,7.3,96941
1400000US51013101701,28.3,10.1,9.6,73.2,10.9,70.8,2.2,25.7,0,1777,0.172705314,0.827294686,0,0.004830918,10.7,5.8,15,89412
1400000US51013101702,31.4,4.4,0,94.9,14,76.5,2.5,20,0,1352,0.302188552,0.697811448,0,0.022727273,17.5,20.3,15.2,66974
1400000US51013101703,35.2,4,9.7,49.1,9,74.7,0,16.4,0.048611111,1356,0.327024981,0.672975019,0,0.013626041,13.1,8.6,18.6,77933
1400000US51013101801,31.9,5.2,0,100,1.3,88.8,4.5,9.6,0.017475728,2000,0.408730159,0.591269841,0,0,2.1,0,4.6,109676
1400000US51013101802,30.1,8.3,13.9,72.1,3.6,85.9,1.6,10.4,0.012674271,1733,0.250237869,0.749762131,0,0.056771329,4.5,4,5.1,102169
1400000US51013101803,30.3,11.7,0,60.5,7.2,76.9,2.6,9.8,0.146567718,1320,0.247247706,0.752752294,0.010091743,0.034862385,5.2,5.7,4.7,71963
1400000US51013101900,37.5,1.4,0,50,5.4,86.5,2.5,15.5,0.237241379,1465,0.719960278,0.280039722,0.005958292,0,0.4,0.2,0.5,144792
1400000US51013102001,34.8,4.2,48.2,35.7,14.9,45.6,6.1,16.8,0,1108,0.226720648,0.773279352,0,0.057692308,9.1,5.7,12.7,46688
1400000US51013102002,27.2,7.3,0,65.6,10.1,65.2,0,13.8,0.487804878,1246,0.063369397,0.936630603,0,0.13755796,14.3,14.9,13.6,60956
1400000US51013102003,35,6.1,30,27.7,15.1,39.4,2.2,26.5,0,1109,0.251377066,0.748622934,0,0.043064597,12,11.5,12.7,41392
1400000US51013102100,44.3,1.1,12.1,38.7,14.5,48.9,2.4,34.7,0.037414966,200,0.622881356,0.377118644,0,0,16,5.5,23.1,97115
1400000US51013102200,29.5,19.2,46.1,16,20.2,34,5.6,23.7,0.012466607,1147,0.452093398,0.547906602,0.019726248,0.125201288,24.7,19.3,30.4,45581
1400000US51013102301,35.5,0,0,28.7,7.6,78,4.6,16.7,0.040998217,2000,0.90776699,0.09223301,0.033980583,0,1.8,2.4,1.3,98571
1400000US51013102302,33.8,5.7,40.2,25.8,15.6,40.4,2.1,26.2,0.013110846,1284,0.56233244,0.43766756,0,0.108579088,11.8,10.5,13.2,87381
1400000US51013102400,33.6,10.4,20.3,40.1,7.7,55.6,3,17.4,0.020833333,1173,0.530712531,0.469287469,0,0.048525799,6.7,5.1,8.4,76836
1400000US51013102500,35.5,17.2,18.3,38.5,15.6,55.6,4.5,18.6,0,1210,0.332036947,0.667963053,0.040350024,0.008750608,3.1,4,2.2,83322
1400000US51013102600,36.6,9.2,10.5,12.3,6.5,54.9,2.4,16,0,1246,0.441457069,0.558542931,0.015611448,0.126626193,2.8,4.7,1.5,80161
1400000US51013102701,32.9,26.7,43.2,0,24.4,33.8,3.9,17.6,0,976,0.04851229,0.95148771,0,0.14683053,18,16.7,19.7,49412
1400000US51013102702,34.1,10.9,0,0,16.3,42.7,5,15.6,0,1206,0.531531532,0.468468468,0,0.055855856,17.5,16.6,18.6,86920
1400000US51013102801,34.7,18.2,22,31.3,16.5,50.5,5,19.5,0,1334,0.508178844,0.491821156,0.014903671,0.071973828,4.2,3.4,5.2,60881
1400000US51013102802,38.1,13,0,15.4,13,66.2,0,30.2,0,2000,0.917184265,0.082815735,0.093167702,0,4.6,0.7,8.5,130987
1400000US51013102901,34.1,2.7,NA,NA,3,86,2.4,8.4,0,1604,0.748643761,0.251356239,0.016274864,0,2.7,5,0.8,101012
1400000US51013102902,34.7,5.5,0,78,7.8,77.4,0.4,11.3,0,1708,0.401737691,0.598262309,0.007860985,0.037649979,6.3,6.9,5.8,91940
1400000US51013103000,36.7,1,0,54.6,4.5,81.8,2,20.5,0,1703,0.766587678,0.233412322,0.033767773,0,4.8,2.7,6.3,109673
1400000US51013103100,32.7,45.4,11.2,27.1,22.8,28.9,3.5,25,0,1231,0.535734384,0.464265616,0.020258863,0,10.6,5.9,14.7,75700
1400000US51013103200,33.2,15.9,19.2,45,11.7,61.9,2.7,18.2,0,1309,0.392748092,0.607251908,0.016412214,0.035877863,10,8.2,11.8,71451
1400000US51013103300,29.5,30.4,27.3,48.6,16.8,61.1,2.2,26.6,0,1371,0.22764977,0.77235023,0,0.017511521,22.6,29,15.8,58173
1400000US51013103401,23.6,12.8,1.3,1.9,30.5,8.6,2,2.4,0,1327,0,1,0,0,0,0,0,112563
1400000US51013103402,37.9,16.2,3.2,86,5.6,80.6,3.6,21,0.025974026,1967,0.165733965,0.834266035,0,0.00602669,5.1,5.8,4.5,108203
1400000US51013103501,33.5,2.4,0,90.3,4.2,82.3,0.7,21.3,0,1577,0.291952895,0.708047105,0,0.008832188,7.6,6.6,8.3,82183
1400000US51013103502,38.9,12.2,11.3,72.2,18.3,63.1,1.5,35.9,0,1813,0.0692354,0.9307646,0,0.016857315,21.6,11.2,30.6,87038
1400000US51013103503,32.8,8.3,12.7,62.5,6.8,77.4,0.6,15.9,0,1841,0.048505847,0.951494153,0,0.005630143,5.1,1.3,9.4,85361
1400000US51013103601,37.8,3.4,4.9,54.9,6.4,79.7,1.6,22.5,0.014577259,1417,0.695740365,0.304259635,0,0,1.3,1.6,0.9,116184
1400000US51013103602,26.7,0.6,0.5,93,2.3,92.7,1.1,9.4,0,1570,0,1,0,0.010463378,10.9,6.8,13.4,80268
1400000US51013103700,46.8,1.9,0,30.1,7.6,83.2,3.3,26.9,0.257142857,1625,0.859375,0.140625,0.0078125,0.016741071,3.5,3.9,3.1,163889
