GEO_ID,dec_ma,dec_tp,dec_mp,dec_mpp,dec_fp,dec_fpp,dec_aap,dec_aapp,dec_lf,dec_lfp,dec_em,dec_emp,dec_ue,dec_uep,dec_nlf,decnlfp,dec_flf,dec_flfp,d_e1824,d_e24lm,d_e24lf,d_nh24l,d_nh24lm,d_nh24lf,d_hs24l,d_hs24lm,d_hs24lm,d_as24l,d_as24lm,d_as24lf,d_ba24l,d_ba24lm,d_ba24lf,d_hs24l,d_hs34lm,d_hs34lf,d_ba34l,d_ba34lm,d_ba34lf,d_hs44l,d_hs44lm,d_hs44lf,dec_10kl,dec_1015,dec_1519,dec_2025,dec_2530,dec_3035,dec_3540,dec_4050,dec_5059,dec_6069,dec_7079,dec_8089,dec_9099,dec_1124,dec_12549,dec_15074,dec_17599,dec_20049,dec_25099,dec_30099,dec_40099,dec_500749,dec_750999,dec_1000,DEC_MGRp,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLp,DEC_BPLM,DEC_BPLF,DEC_BPLMp,DEC_BPLFp,DEC_MI,dem_dec,emp_dec,edu_dec,hsv_dec,ten_dec,pov_dec,ssh_dec
1400000US11001009503,46.3,3066,1401,45.7,1665,54.3,2663,86.9,1398,54.5,1303,50.8,95,3.7,1169,45.5,722,50.8,158,111,47,44,35,9,42,26,16,66,44,22,6,6,0,95.1,94.9,95.3,90.3,87.9,93.9,95.3,94.2,96.1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,16,171,327,493,128,102,70,9,23.6,8,42,8,8,35,209,8,21,1114,93,0,12,0,1176,211,7,131,47.3,31,9.5,61667,-4.492117383,-4.361777267,-5.262115309,6.248083643,-4.146522804,-2.826520073,-0.678347407
1400000US11001009504,41.6,3353,1570,46.8,1783,53.2,2557,76.3,1737,59.4,1488,50.9,249,8.5,1188,40.6,884,55.3,311,168,143,36,16,20,134,63,71,91,61,30,50,28,22,89,84.1,95.8,90.3,97.5,84.2,81,82.4,80,0,0,0,0,0,0,0,0,0,0,0,6,9,123,142,148,124,100,61,33,16,6,0,0,26.9,6,66,12,83,19,81,26,123,714,604,23,37,19,1228,424,13.1,145,27.9,100,20.2,43211,-4.2468156,-5.21703816,-6.74536444,6.305742923,-4.286820452,-3.224002315,-4.308585507
1400000US11001009505,47.5,2671,1135,42.5,1536,57.5,2503,93.7,1184,53,1083,48.5,88,3.9,1050,47,628,47.7,115,67,48,41,36,5,6,0,6,40,22,18,28,9,19,100,100,100,94.7,89.9,100,89.6,87.5,90.9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,59,85,59,13,6,22.4,19,45,7,7,32,191,21,34,945,204,0,11,6,1087,155,6.6,11,5.4,86,25.2,46023,-4.560673253,-3.946569575,-4.817710081,0.385048468,-4.116383295,-1.323896488,-1.202628836
1400000US11001009507,44.8,1533,651,42.5,882,57.5,1484,96.8,650,50.8,610,47.7,40,3.1,629,49.2,381,49.6,63,23,40,0,0,0,41,8,33,22,15,7,0,0,0,79.9,86.8,74.5,94.1,88.8,100,87.9,92.8,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,6,0,0,25,12,0,31.1,15,12,7,0,16,60,12,20,512,143,4,17,0,692,208,13.4,27,19.9,29,12.9,41359,-4.34932435,-2.930352425,-4.15972361,0.298063218,-1.199944391,-1.413872106,-0.563802926
1400000US11001009508,46.2,2860,1237,43.3,1623,56.7,2732,95.5,1385,58,1275,53.4,110,4.6,1002,42,780,55.8,199,82,117,21,15,6,126,58,68,41,9,32,11,0,11,88.6,78.2,96.3,90.8,91.9,90.1,87.9,75.4,96.9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,44,141,299,166,39,7,6,29.1,0,46,14,46,51,116,22,128,783,533,0,9,0,1246,159,5.7,43,21.4,39,9.8,41972,-4.580109223,-4.421203492,-5.86834949,2.712400704,-4.984659072,-1.208483887,-0.63964616
1400000US11001009509,47.3,2898,1257,43.4,1641,56.6,2787,96.2,1343,54.9,1278,52.2,65,2.7,1104,45.1,705,50.1,176,86,90,34,13,21,35,24,11,78,44,34,29,5,24,73.9,59.6,92.9,75.1,64.2,82.9,88,84.7,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,53,0,21,55,213,0,41,1139,94,9,15,7,1202,166,5.7,31,19.7,6,1.8,53883,-4.627238097,-4.184114557,-4.429529421,-0.304598066,-4.796310595,-0.829077546,-1.835895484
1400000US11001009601,28.1,2343,1011,43.1,1332,56.9,2290,97.7,866,55.6,686,44.1,180,11.6,691,44.4,500,54.2,180,91,89,55,39,16,77,40,37,48,12,36,0,0,0,69.5,78.2,63.5,73.1,76.8,70.4,74.1,66.5,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,187,10,74,30,261,307,415,0,5,8,727,673,28.4,68,44.4,22,13.1,32571,-4.018309101,-3.790690442,-4.448057211,-1.067269346,-3.952641908,-3.312024982,-0.911348649
1400000US11001009602,27.9,3106,1245,40.1,1861,59.9,3046,98.1,1194,58.3,1019,49.7,166,8.1,855,41.7,756,56.3,329,124,205,99,70,29,135,41,94,95,13,82,0,0,0,77.3,69.7,80.7,71.5,72.4,71.1,63.7,60,65.6,0,0,0,0,0,0,0,0,0,0,7,0,24,60,71,106,66,63,59,16,0,0,0,0,27.2,0,22,28,409,14,0,41,591,118,1200,0,35,5,1181,1001,32.6,108,40.8,145,43,21746,-4.136090562,-4.305115337,-5.802381507,4.0052709,-6.185796707,-5.388640019,-1.962373357
1400000US11001009603,42.3,3230,1344,41.6,1886,58.4,3158,97.8,1412,53.2,1194,45,202,7.6,1242,46.8,767,47.9,233,91,142,82,30,52,56,36,20,95,25,70,0,0,0,91.5,93,89.9,82,90,75.5,79.7,77.4,81.2,0,0,0,0,0,0,12,6,23,92,165,97,80,89,39,19,0,12,0,0,0,0,0,0,20.1,16,24,23,200,34,82,46,323,487,1126,0,29,0,1522,654,20.5,91,22.4,152,25.9,31898,-4.559794462,-4.635664395,-5.411569227,13.02061663,-5.894938148,-3.564210384,-1.528545574
1400000US11001009604,45.2,1982,853,43,1129,57,1940,97.9,811,49.2,718,43.5,93,5.6,839,50.8,452,46,148,52,96,47,9,38,55,29,26,37,14,23,9,0,9,66.7,57.2,78.4,87.1,80.5,92.6,72.9,69.4,75.2,5,0,0,0,0,0,0,0,0,18,46,60,0,100,47,19,0,0,8,0,8,0,0,0,22.2,9,50,6,40,20,96,6,108,650,273,6,0,11,897,302,15.1,55,26.2,65,22.9,32672,-4.447070024,-3.351049824,-4.321594786,3.888094688,-3.001310842,-2.322676999,-1.407958637
1400000US11001009700,28.5,2309,1000,43.3,1309,56.7,2281,98.8,993,63.2,834,53.1,159,10.1,578,36.8,560,60.3,205,117,88,83,49,34,102,57,45,20,11,9,0,0,0,70.4,75.8,66.8,67.9,75.4,63.5,77.8,80.8,76,6,6,0,0,6,8,0,0,6,0,7,81,147,418,113,25,21,0,0,7,7,0,0,6,27.2,10,36,29,214,5,84,73,283,355,510,5,8,10,778,490,21.3,34,24.1,38,19.6,33086,-4.039814301,-3.942290817,-5.078081983,10.11950503,-5.221319905,-2.324512828,-1.429959429
1400000US11001009801,21.4,2091,878,42,1213,58,2051,98.1,693,56.4,485,39.5,191,15.5,536,43.6,450,55.6,248,97,151,137,53,84,70,26,44,41,18,23,0,0,0,60,58.7,60.7,87.4,88,87,44.6,22.2,54.9,0,0,0,7,0,0,7,0,0,0,14,48,90,104,26,15,0,21,0,0,0,0,0,0,27.6,0,25,18,282,0,50,18,385,117,568,0,8,0,624,999,48,45,45.9,26,35.1,16250,-3.793355667,-3.631002399,-4.688574775,4.30702296,-3.759945865,-4.734104293,-0.078538757
1400000US11001009802,24.3,1806,795,44,1011,56,1776,98.3,550,46.8,393,33.4,157,13.4,626,53.2,370,54.1,161,96,65,82,57,25,57,30,27,3,0,3,19,9,10,70,55.9,76.5,61.1,41.9,68.3,63.9,57.7,67.9,0,0,0,0,0,0,0,0,8,7,12,0,0,12,19,0,0,0,0,8,0,0,0,0,25,6,24,15,161,0,21,32,270,165,409,0,10,0,584,730,40.9,89,58.9,27,31.4,25871,-3.835241663,-3.326758142,-3.852983777,0.933583457,-2.652529297,-4.854362167,-0.110002884
1400000US11001009803,32.8,2236,1033,46.2,1203,53.8,2164,96.8,1030,61.6,806,48.2,224,13.4,641,38.4,595,62.1,235,113,122,71,39,32,95,38,57,69,36,33,0,0,0,75.6,66.7,82.9,83.7,85.7,82.7,75.2,69.7,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,9,208,0,24,28,272,195,779,8,25,0,938,782,34.9,75,25.5,61,21.4,23292,-4.124980235,-4.235312052,-5.344392561,-1.067269346,-2.923752326,-3.457819735,-1.167555131
1400000US11001009804,26.8,2566,1122,43.7,1444,56.3,2510,97.8,996,58,797,46.4,199,11.6,721,42,576,56.3,279,135,144,76,29,47,155,96,59,48,10,38,0,0,0,78.4,67.7,84.3,67.1,69.2,65.4,72.8,87.1,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,6,64,13,192,8,69,32,283,291,613,0,22,0,780,852,33.4,67,33.3,73,48.3,22539,-4.018860862,-4.052342174,-5.954989138,-0.271827035,-4.537926975,-4.548287599,-0.669167159
1400000US11001009806,27.3,5948,2573,43.3,3375,56.7,5815,97.8,2139,54.2,1666,42.2,466,11.8,1806,45.8,1305,56,578,247,331,222,101,121,188,67,121,168,79,89,0,0,0,63.2,44.8,73.3,67.7,58.5,73.5,56.2,58,55.1,0,0,0,0,0,0,15,0,37,20,45,67,62,69,46,0,0,0,0,0,0,0,0,0,29.4,0,40,45,716,26,45,106,924,312,2057,0,67,0,2139,2417,40.9,294,47.3,270,43.1,20167,-4.567361006,-6.63675884,-7.826794405,7.984299565,-12.22459973,-9.292093131,-3.296117632
1400000US11001009807,34.9,3238,1502,46.4,1736,53.6,3136,96.8,1409,56.3,1230,49.2,173,6.9,1092,43.7,812,54.8,277,114,163,119,54,65,90,40,50,38,14,24,30,6,24,82.5,64.1,97.1,84.2,85.3,83.3,68.9,68,69.6,0,0,0,0,0,0,0,5,0,0,19,37,30,75,80,297,145,81,61,18,0,0,0,0,24.1,13,37,7,135,10,138,14,220,522,737,0,34,0,1238,594,19.1,58,19,87,19,30076,-4.342048438,-4.639730135,-5.987960239,8.434756427,-3.914608445,-2.566528933,-1.45089894
1400000US11001009808,29.3,2468,1117,45.3,1351,54.7,2407,97.5,1137,64.2,881,49.7,250,14.1,634,35.8,593,60.8,283,103,180,122,59,63,72,23,49,89,21,68,0,0,0,73.6,65.9,81.3,65.7,63.5,67.4,73.9,72.7,74.7,0,0,0,0,8,0,0,0,0,23,20,53,13,22,24,17,0,0,0,0,0,0,0,0,32.6,0,26,65,261,0,0,90,386,89,1101,0,78,8,975,729,29.4,87,22.7,111,30.6,25708,-4.071530682,-4.366197775,-5.214722655,3.479213019,-6.416098459,-3.774488217,-3.510725539
1400000US11001009809,46.7,723,527,72.9,196,27.1,593,82,294,43.2,125,18.4,169,24.8,387,56.8,0,0,33,33,0,0,0,0,33,33,0,0,0,0,0,0,0,33.3,33.3,NA,0,0,0,52.5,40.6,100,0,0,0,0,0,0,0,0,0,18,69,196,192,83,31,7,6,4,7,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,77.8,252,77.8,0,NA,0,-4.124349255,-2.265811542,-0.365828347,7.696437195,1.126264522,-5.622682272,0.71332128
1400000US11001009901,49.9,2302,1034,44.9,1268,55.1,2161,93.9,1107,55,1021,50.7,86,4.3,907,45,599,52.8,114,42,72,25,15,10,17,4,13,48,23,25,24,0,24,85.8,82.8,89.2,91.2,100,84,88.7,79.2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,5,20,18,89,16,40,867,142,0,10,0,934,151,6.6,16,10.7,57,21.7,61174,-4.576532345,-3.866327594,-4.422875232,-1.067269346,-2.638913468,-1.444883081,-0.407325888
1400000US11001009902,42.5,2993,1326,44.3,1667,55.7,2885,96.4,1242,52.1,1050,44,187,7.8,1143,47.9,677,49.6,204,101,103,67,39,28,25,11,14,100,45,55,12,6,6,78.5,71.4,85.4,88.9,81.5,95.7,77.4,79.6,75.8,12,0,0,0,0,0,0,10,0,0,14,115,100,137,51,68,14,25,8,0,0,0,0,0,25.7,5,62,0,38,31,230,0,100,895,291,0,12,0,1199,372,12.8,23,10.7,79,30.7,41146,-4.510329071,-4.359974685,-4.706445399,7.908895619,-4.555536473,-2.085247369,-0.697885776
1400000US11001009903,37.1,2081,911,43.8,1170,56.2,2041,98.1,637,43.2,510,34.6,111,7.5,838,56.8,406,46.8,123,57,66,48,37,11,56,11,45,10,0,10,9,9,0,89,100,85.9,60.3,57.3,62.3,59,65.5,52.8,0,0,0,0,0,0,0,0,0,0,0,6,7,23,20,47,54,175,83,96,18,30,0,0,21.7,7,20,8,149,14,59,23,217,351,509,0,6,0,876,922,42.6,115,51.6,89,33.8,19143,-4.237497872,-3.184104554,-3.840743141,4.003128617,-2.94998488,-5.386935538,-0.227167421
1400000US11001009904,31,1863,793,42.6,1070,57.4,1819,97.6,811,61.1,702,52.9,109,8.2,516,38.9,422,57.3,176,80,96,84,51,33,34,0,34,51,29,22,7,0,7,66.8,73.5,60.7,74.4,68.3,79.6,70.9,66.7,74.1,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0,26.2,0,10,48,131,8,12,61,237,80,698,0,52,0,721,546,30.5,36,15.2,123,51,26745,-4.022433656,-3.4560129,-4.084515115,3.190643731,-3.989123975,-3.756459024,-1.600705476
1400000US11001009905,32.3,2670,1226,45.9,1444,54.1,2631,98.5,1098,57.8,891,46.9,207,10.9,803,42.2,585,56.6,271,137,134,142,88,54,70,37,33,52,12,40,7,0,7,54.9,71.5,42.1,71.7,67.8,74.8,66.6,69.5,64.2,0,0,0,0,9,0,0,15,21,26,52,29,144,129,94,56,25,19,0,0,0,6,0,0,28.4,8,56,34,144,0,93,41,252,374,660,0,34,0,1004,912,34.2,71,19.3,57,24.3,25778,-4.20308239,-4.192534886,-4.925217844,10.749106,-4.940708695,-3.472608675,-1.252117274
1400000US11001009906,37.3,1550,670,43.2,880,56.8,1516,97.8,555,49,414,36.5,141,12.4,578,51,323,48.1,136,76,60,72,32,40,29,16,13,28,28,0,7,0,7,71.2,63.6,75,66.7,55.4,72.3,72.7,66.2,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,35,71,79,87,66,7,7,7,0,22,8,19,5,162,16,17,13,225,186,507,0,15,0,626,482,31.8,70,48.6,70,39.1,24457,-4.154349428,-3.144141334,-3.733357037,2.903052288,-2.32867441,-4.275590885,-0.309291391
1400000US11001009907,25.3,3037,1299,42.8,1738,57.2,2990,98.5,997,49.6,747,37.2,250,12.4,1013,50.4,655,51.3,280,100,180,151,62,89,104,32,72,25,6,19,0,0,0,70.8,67.6,72.5,73.7,80.9,70.7,71.2,73.5,69.4,0,0,0,0,0,0,0,0,0,36,78,88,40,61,0,0,0,0,0,0,0,0,0,0,23.9,9,74,7,265,0,52,16,422,334,716,7,16,17,979,1314,42.5,51,39.2,65,33.7,20176,-4.060115317,-4.265530068,-5.887536591,4.558852096,-4.821473199,-4.973992314,-2.667026984
,,,1935,,1914,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.070604049,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,5581,,5967,,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.348080177,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2275,,2255,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.189974531,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3254,,3523,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584511086,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,987,,962,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742164209,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2577,,2619,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32196853,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2691,,2739,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.358683058,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1517,,1461,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92108729,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2589,,2787,,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.309483102,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3033,,3128,,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.425893726,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2706,,2910,,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.356903007,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1895,,2044,,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.051111496,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2025,,2175,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.114758938,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1010,,1024,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748544882,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3202,,3238,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53297598,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3170,,3208,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.526402225,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3855,,3907,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.761690772,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2247,,2307,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.207226964,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3913,,4044,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.809892059,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2470,,2488,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.272325273,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4359,,4849,,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.948158263,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1055,,1051,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76473197,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1471,,1465,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907244544,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3538,,3333,,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.552787933,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1641,,1628,,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933838616,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4887,,4671,,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.986273973,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3156,,3154,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.458094186,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2980,,3106,,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.425326269,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2973,,3326,,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.446391558,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2615,,2500,,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.254115686,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2633,,3627,,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.440635088,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2794,,2891,,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34707506,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3677,,3936,,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.677199982,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3912,,4109,,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.749929429,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4201,,4598,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.949445243,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3820,,3992,,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.684858543,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4344,,4433,,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865558216,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2372,,2563,,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22728028,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1737,,1985,,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996856444,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1872,,2183,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.083766088,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2484,,2975,,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.310402174,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3119,,3200,,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.417593288,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3743,,3884,,1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67533756,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2138,,2296,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.161295704,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
